:TYPE,:START_ID,:END_ID,actions:string,known_action:string
EBEL_DRUGBANK_RELATION,22776,3760,antagonist,yes
EBEL_DRUGBANK_RELATION,25806,43056,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17474,44121,antagonist,yes
EBEL_DRUGBANK_RELATION,17626,36266,antagonist,unknown
EBEL_DRUGBANK_RELATION,25965,28961,antagonist,unknown
EBEL_DRUGBANK_RELATION,26169,39652,agonist,yes
EBEL_DRUGBANK_RELATION,25704,32696,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26070,36474,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17628,33462,antagonist,yes
EBEL_DRUGBANK_RELATION,22563,38701,agonist,yes
EBEL_DRUGBANK_RELATION,22507,42209,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17855,33715,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22780,38837,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22925,34974,antagonist,yes
EBEL_DRUGBANK_RELATION,26027,35549,agonist,yes
EBEL_DRUGBANK_RELATION,26171,44121,antagonist,unknown
EBEL_DRUGBANK_RELATION,17910,40737,agonist,yes
EBEL_DRUGBANK_RELATION,22781,16516,inhibitor,yes
EBEL_DRUGBANK_RELATION,26123,44483,inhibitor,yes
EBEL_DRUGBANK_RELATION,17479,11103,agonist,yes
EBEL_DRUGBANK_RELATION,17524,33319,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17911,28968,antagonist,yes
EBEL_DRUGBANK_RELATION,22512,39690,inhibitor,yes
EBEL_DRUGBANK_RELATION,22672,30744,antagonist,yes
EBEL_DRUGBANK_RELATION,25973,38430,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17580,8083,antagonist,unknown
EBEL_DRUGBANK_RELATION,22730,35828,antagonist,yes
EBEL_DRUGBANK_RELATION,17862,40267,activator,unknown
EBEL_DRUGBANK_RELATION,17581,29480,agonist,yes
EBEL_DRUGBANK_RELATION,25711,36954,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17529,44560,agonist,unknown
EBEL_DRUGBANK_RELATION,22786,38430,inhibitor,yes
EBEL_DRUGBANK_RELATION,25819,11103,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22678,38430,inhibitor,yes
EBEL_DRUGBANK_RELATION,22405,40358,inhibitor,yes
EBEL_DRUGBANK_RELATION,22734,37599,inhibitor,no
EBEL_DRUGBANK_RELATION,17750,43228,antagonist,yes
EBEL_DRUGBANK_RELATION,25767,35828,agonist,yes
EBEL_DRUGBANK_RELATION,26180,35218,agonist,yes
EBEL_DRUGBANK_RELATION,17919,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,25715,35634,antagonist,yes
EBEL_DRUGBANK_RELATION,25979,35351,agonist,yes
EBEL_DRUGBANK_RELATION,17752,38093,antagonist,yes
EBEL_DRUGBANK_RELATION,22625,43047,agonist,yes
EBEL_DRUGBANK_RELATION,17753,39329,antagonist,unknown
EBEL_DRUGBANK_RELATION,26184,41743,inhibitor,yes
EBEL_DRUGBANK_RELATION,22524,16888,inhibitor,yes
EBEL_DRUGBANK_RELATION,22408,40254,antagonist,unknown
EBEL_DRUGBANK_RELATION,22839,39474,inhibitor,yes
EBEL_DRUGBANK_RELATION,25982,37714,antagonist,yes
EBEL_DRUGBANK_RELATION,17755,42809,agonist,unknown
EBEL_DRUGBANK_RELATION,17921,43816,antagonist,unknown
EBEL_DRUGBANK_RELATION,22573,38523,antagonist,unknown
EBEL_DRUGBANK_RELATION,22791,36266,agonist,yes
EBEL_DRUGBANK_RELATION,25770,11103,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26037,32607,inhibitor,yes
EBEL_DRUGBANK_RELATION,17587,36745,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22527,38523,partial agonist,yes
EBEL_DRUGBANK_RELATION,22411,44207,antagonist,yes
EBEL_DRUGBANK_RELATION,22793,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,25933,35049,inhibitor,yes
EBEL_DRUGBANK_RELATION,17701,33596,antagonist,yes
EBEL_DRUGBANK_RELATION,22575,35828,antagonist,unknown
EBEL_DRUGBANK_RELATION,17590,37829,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22743,29202,inhibitor,yes
EBEL_DRUGBANK_RELATION,25988,3551,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17871,38193,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22471,29201,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22414,39961,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22633,8083,antagonist,yes
EBEL_DRUGBANK_RELATION,22745,44121,antagonist,unknown
EBEL_DRUGBANK_RELATION,26040,38701,partial agonist,yes
EBEL_DRUGBANK_RELATION,17928,40482,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26087,42978,antagonist,unknown
EBEL_DRUGBANK_RELATION,22533,43043,inhibitor,yes
EBEL_DRUGBANK_RELATION,25775,11438,antagonist,unknown
EBEL_DRUGBANK_RELATION,17874,11438,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25776,42042,inducer,yes
EBEL_DRUGBANK_RELATION,25827,36132,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17817,44121,agonist,unknown
EBEL_DRUGBANK_RELATION,17997,41699,agonist,unknown
EBEL_DRUGBANK_RELATION,12535,32696,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22418,32607,antagonist;inhibitor,yes
EBEL_DRUGBANK_RELATION,25993,43603,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22801,37682,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25725,42338,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26193,7908,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17650,42899,antagonist,yes
EBEL_DRUGBANK_RELATION,25726,43315,agonist,yes
EBEL_DRUGBANK_RELATION,26094,39967,agonist,yes
EBEL_DRUGBANK_RELATION,22803,38701,agonist,yes
EBEL_DRUGBANK_RELATION,26095,32419,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17937,40737,antagonist,yes
EBEL_DRUGBANK_RELATION,25943,35801,agonist,yes
EBEL_DRUGBANK_RELATION,22697,16680,inducer,unknown
EBEL_DRUGBANK_RELATION,25884,43228,antagonist,yes
EBEL_DRUGBANK_RELATION,17601,38176,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22540,36474,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22850,39474,inhibitor,yes
EBEL_DRUGBANK_RELATION,26048,38583,antagonist,yes
EBEL_DRUGBANK_RELATION,26000,39813,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17939,40882,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25678,38804,agonist,unknown
EBEL_DRUGBANK_RELATION,25834,3662,inhibitor,yes
EBEL_DRUGBANK_RELATION,17824,38430,inhibitor,yes
EBEL_DRUGBANK_RELATION,22542,37621,agonist,yes
EBEL_DRUGBANK_RELATION,26002,39142,inhibitor,yes
EBEL_DRUGBANK_RELATION,18003,38998,antagonist,yes
EBEL_DRUGBANK_RELATION,25887,39590,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17657,43401,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25732,33708,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22701,44528,inhibitor,yes
EBEL_DRUGBANK_RELATION,17828,16579,agonist,unknown
EBEL_DRUGBANK_RELATION,17659,7823,antagonist,yes
EBEL_DRUGBANK_RELATION,17506,29374,inhibitor,yes
EBEL_DRUGBANK_RELATION,22902,34992,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17944,39198,antagonist,yes
EBEL_DRUGBANK_RELATION,22594,42978,antagonist,yes
EBEL_DRUGBANK_RELATION,25949,42881,activator,yes
EBEL_DRUGBANK_RELATION,17721,36474,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22855,36216,antagonist,unknown
EBEL_DRUGBANK_RELATION,17556,40737,agonist,yes
EBEL_DRUGBANK_RELATION,25683,44475,blocker,unknown
EBEL_DRUGBANK_RELATION,22762,40563,agonist,unknown
EBEL_DRUGBANK_RELATION,25684,36474,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26008,36132,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17834,43401,inhibitor,yes
EBEL_DRUGBANK_RELATION,25841,40135,activator,yes
EBEL_DRUGBANK_RELATION,26205,43228,antagonist,unknown
EBEL_DRUGBANK_RELATION,25894,37980,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26154,39007,antagonist,unknown
EBEL_DRUGBANK_RELATION,17836,25296,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,42421,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,29458,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,32699,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,37201,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,42700,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,37913,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22652,32247,antagonist,yes
EBEL_DRUGBANK_RELATION,22813,36474,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25794,40716,inhibitor,yes
EBEL_DRUGBANK_RELATION,26060,40563,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26155,42700,antagonist,unknown
EBEL_DRUGBANK_RELATION,17837,42978,antagonist,unknown
EBEL_DRUGBANK_RELATION,26156,42700,inhibitor,yes
EBEL_DRUGBANK_RELATION,25844,43138,inhibitor,unknown
EBEL_DRUGBANK_RELATION,12503,38523,activator,unknown
EBEL_DRUGBANK_RELATION,22436,40184,inhibitor,yes
EBEL_DRUGBANK_RELATION,22862,33409,inhibitor,yes
EBEL_DRUGBANK_RELATION,17783,11176,inhibitor,yes
EBEL_DRUGBANK_RELATION,25898,35049,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17512,41253,antagonist,yes
EBEL_DRUGBANK_RELATION,22438,43401,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25690,35549,agonist,unknown
EBEL_DRUGBANK_RELATION,22553,11077,agonist,yes
EBEL_DRUGBANK_RELATION,26111,42881,activator,unknown
EBEL_DRUGBANK_RELATION,17617,42978,antagonist,no
EBEL_DRUGBANK_RELATION,17957,8083,antagonist,unknown
EBEL_DRUGBANK_RELATION,22817,36971,inhibitor,yes
EBEL_DRUGBANK_RELATION,26018,43816,antagonist,unknown
EBEL_DRUGBANK_RELATION,17568,44475,agonist,unknown
EBEL_DRUGBANK_RELATION,22555,25134,inhibitor,yes
EBEL_DRUGBANK_RELATION,17618,38701,agonist,unknown
EBEL_DRUGBANK_RELATION,22608,42416,inhibitor,yes
EBEL_DRUGBANK_RELATION,26066,42978,antagonist,unknown
EBEL_DRUGBANK_RELATION,12507,44121,antagonist,unknown
EBEL_DRUGBANK_RELATION,12556,29208,agonist,unknown
EBEL_DRUGBANK_RELATION,17899,35906,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26115,3635,antagonist,yes
EBEL_DRUGBANK_RELATION,22769,25323,antagonist,yes
EBEL_DRUGBANK_RELATION,25802,39142,inhibitor,yes
EBEL_DRUGBANK_RELATION,26021,33686,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17681,43806,agonist,unknown
EBEL_DRUGBANK_RELATION,22770,38523,agonist,yes
EBEL_DRUGBANK_RELATION,17518,44560,antagonist,unknown
EBEL_DRUGBANK_RELATION,17518,7908,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25804,32719,antagonist,unknown
EBEL_DRUGBANK_RELATION,22445,21054,agonist,yes
EBEL_DRUGBANK_RELATION,17963,43401,antagonist,unknown
EBEL_DRUGBANK_RELATION,22823,34560,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26119,40267,inhibitor,yes
EBEL_DRUGBANK_RELATION,17851,30783,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25911,39893,antagonist,yes
EBEL_DRUGBANK_RELATION,22505,43401,inhibitor,yes
EBEL_DRUGBANK_RELATION,17967,40204,inhibitor,yes
EBEL_DRUGBANK_RELATION,22776,44475,antagonist,yes
EBEL_DRUGBANK_RELATION,25806,39813,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17474,38093,antagonist,yes
EBEL_DRUGBANK_RELATION,17626,40846,antagonist,unknown
EBEL_DRUGBANK_RELATION,17906,21054,agonist,yes
EBEL_DRUGBANK_RELATION,12515,39973,antagonist,yes
EBEL_DRUGBANK_RELATION,25704,21054,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26070,11103,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17686,32607,inhibitor,yes
EBEL_DRUGBANK_RELATION,22616,37594,negative modulator,yes
EBEL_DRUGBANK_RELATION,17855,35858,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22780,40482,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22925,32719,antagonist,yes
EBEL_DRUGBANK_RELATION,17910,11091,agonist,unknown
EBEL_DRUGBANK_RELATION,22828,7823,antagonist,yes
EBEL_DRUGBANK_RELATION,26172,34909,stimulator,yes
EBEL_DRUGBANK_RELATION,22727,43228,antagonist,unknown
EBEL_DRUGBANK_RELATION,26123,38343,inhibitor,yes
EBEL_DRUGBANK_RELATION,17479,32696,agonist,yes
EBEL_DRUGBANK_RELATION,17524,43315,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17974,25323,antagonist,unknown
EBEL_DRUGBANK_RELATION,22455,36474,agonist;positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22512,3428,inhibitor,yes
EBEL_DRUGBANK_RELATION,25862,43088,antagonist,yes
EBEL_DRUGBANK_RELATION,17913,43816,antagonist,unknown
EBEL_DRUGBANK_RELATION,22672,33542,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25973,37926,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22730,7823,antagonist,yes
EBEL_DRUGBANK_RELATION,17862,33764,activator,unknown
EBEL_DRUGBANK_RELATION,26032,11433,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17635,8155,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17529,38523,agonist,unknown
EBEL_DRUGBANK_RELATION,22834,21193,inhibitor,yes
EBEL_DRUGBANK_RELATION,17980,28959,inhibitor,yes
EBEL_DRUGBANK_RELATION,25819,32696,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17636,32419,inhibitor,yes
EBEL_DRUGBANK_RELATION,22678,38176,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22405,36659,inhibitor,yes
EBEL_DRUGBANK_RELATION,22734,37492,inhibitor,no
EBEL_DRUGBANK_RELATION,12524,42416,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17750,44560,antagonist,unknown
EBEL_DRUGBANK_RELATION,17802,10979,inhibitor,yes
EBEL_DRUGBANK_RELATION,17584,37705,agonist,yes
EBEL_DRUGBANK_RELATION,17919,38430,inhibitor,yes
EBEL_DRUGBANK_RELATION,25715,44121,antagonist,yes
EBEL_DRUGBANK_RELATION,26036,32699,agonist,yes
EBEL_DRUGBANK_RELATION,17752,35828,antagonist,unknown
EBEL_DRUGBANK_RELATION,22625,44207,antagonist,unknown
EBEL_DRUGBANK_RELATION,25927,33733,inducer,yes
EBEL_DRUGBANK_RELATION,17805,25323,antagonist,yes
EBEL_DRUGBANK_RELATION,26184,42797,inhibitor,yes
EBEL_DRUGBANK_RELATION,22408,30863,antagonist,unknown
EBEL_DRUGBANK_RELATION,22839,39273,antagonist,yes
EBEL_DRUGBANK_RELATION,25982,43870,antagonist,yes
EBEL_DRUGBANK_RELATION,17806,43228,agonist,yes
EBEL_DRUGBANK_RELATION,17921,39329,antagonist,unknown
EBEL_DRUGBANK_RELATION,22573,25323,antagonist,no
EBEL_DRUGBANK_RELATION,22791,11261,agonist,yes
EBEL_DRUGBANK_RELATION,25770,32696,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26037,3502,inhibitor,yes
EBEL_DRUGBANK_RELATION,17587,11438,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17922,43816,antagonist,unknown
EBEL_DRUGBANK_RELATION,17923,35132,inhibitor,yes
EBEL_DRUGBANK_RELATION,22527,25323,inverse agonist,unknown
EBEL_DRUGBANK_RELATION,25932,30807,antagonist;antibody,yes
EBEL_DRUGBANK_RELATION,17756,7823,agonist,yes
EBEL_DRUGBANK_RELATION,22468,11267,agonist,yes
EBEL_DRUGBANK_RELATION,22793,43401,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17701,41012,antagonist,yes
EBEL_DRUGBANK_RELATION,22469,38413,antagonist,unknown
EBEL_DRUGBANK_RELATION,22575,7823,antagonist,unknown
EBEL_DRUGBANK_RELATION,17702,30772,inhibitor,yes
EBEL_DRUGBANK_RELATION,22743,37273,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22744,20871,agonist,yes
EBEL_DRUGBANK_RELATION,22471,40776,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22414,38695,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22888,43228,agonist,yes
EBEL_DRUGBANK_RELATION,17759,39967,antagonist,yes
EBEL_DRUGBANK_RELATION,22633,25323,antagonist,yes
EBEL_DRUGBANK_RELATION,22745,44114,antagonist,unknown
EBEL_DRUGBANK_RELATION,26040,38523,antagonist,unknown
EBEL_DRUGBANK_RELATION,17705,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,17928,33319,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26087,25323,antagonist,unknown
EBEL_DRUGBANK_RELATION,22533,3484,inhibitor,yes
EBEL_DRUGBANK_RELATION,25775,36132,antagonist,unknown
EBEL_DRUGBANK_RELATION,17874,36132,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25776,35549,agonist,yes
EBEL_DRUGBANK_RELATION,25827,38837,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17817,38430,negative modulator,yes
EBEL_DRUGBANK_RELATION,22417,34511,antagonist,yes
EBEL_DRUGBANK_RELATION,25722,38998,inhibitor,yes
EBEL_DRUGBANK_RELATION,12535,21054,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22418,3502,antagonist,yes
EBEL_DRUGBANK_RELATION,25672,39967,antagonist,yes
EBEL_DRUGBANK_RELATION,25993,42236,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17648,29152,antagonist,yes
EBEL_DRUGBANK_RELATION,22476,39680,activator,yes
EBEL_DRUGBANK_RELATION,22420,20871,agonist,yes
EBEL_DRUGBANK_RELATION,22801,43957,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25725,32507,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26193,36745,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17650,33780,antagonist,unknown
EBEL_DRUGBANK_RELATION,25726,30906,antagonist,unknown
EBEL_DRUGBANK_RELATION,26094,35549,agonist,yes
EBEL_DRUGBANK_RELATION,25832,42978,agonist,yes
EBEL_DRUGBANK_RELATION,25998,38523,antagonist,yes
EBEL_DRUGBANK_RELATION,22697,35350,agonist,yes
EBEL_DRUGBANK_RELATION,25884,42978,antagonist,yes
EBEL_DRUGBANK_RELATION,17601,44560,agonist,unknown
EBEL_DRUGBANK_RELATION,22540,11103,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22850,16582,inhibitor,yes
EBEL_DRUGBANK_RELATION,26048,40254,antagonist,no
EBEL_DRUGBANK_RELATION,26000,16511,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17939,38613,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25678,42978,antagonist,no
EBEL_DRUGBANK_RELATION,25885,34590,agonist,yes
EBEL_DRUGBANK_RELATION,17824,25323,antagonist,no
EBEL_DRUGBANK_RELATION,22542,43764,antagonist,unknown
EBEL_DRUGBANK_RELATION,26002,39374,inhibitor,yes
EBEL_DRUGBANK_RELATION,17718,34855,antagonist,yes
EBEL_DRUGBANK_RELATION,22643,25492,inhibitor,yes
EBEL_DRUGBANK_RELATION,25732,21131,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22758,36135,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17659,36216,antagonist,yes
EBEL_DRUGBANK_RELATION,17555,31112,antagonist,yes
EBEL_DRUGBANK_RELATION,25733,39417,inhibitor,yes
EBEL_DRUGBANK_RELATION,17944,40211,antagonist,no
EBEL_DRUGBANK_RELATION,22594,8083,antagonist,yes
EBEL_DRUGBANK_RELATION,17721,11103,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22855,38093,antagonist,unknown
EBEL_DRUGBANK_RELATION,17607,39967,antagonist,yes
EBEL_DRUGBANK_RELATION,25683,38338,blocker,unknown
EBEL_DRUGBANK_RELATION,26007,39748,inhibitor,yes
EBEL_DRUGBANK_RELATION,17557,39680,agonist,yes
EBEL_DRUGBANK_RELATION,22762,38523,agonist,unknown
EBEL_DRUGBANK_RELATION,25684,11103,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26008,38837,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26205,38093,antagonist,unknown
EBEL_DRUGBANK_RELATION,25894,29404,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26154,37714,antagonist,unknown
EBEL_DRUGBANK_RELATION,17836,36658,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,37040,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,41610,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,7876,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,38173,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,11408,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,29091,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22708,20871,agonist,yes
EBEL_DRUGBANK_RELATION,22813,11103,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25794,34560,inhibitor,yes
EBEL_DRUGBANK_RELATION,26060,43228,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26155,21204,antagonist,unknown
EBEL_DRUGBANK_RELATION,17837,8083,antagonist,unknown
EBEL_DRUGBANK_RELATION,26156,11408,inhibitor,yes
EBEL_DRUGBANK_RELATION,25844,7701,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22436,30794,inhibitor,yes
EBEL_DRUGBANK_RELATION,22912,43806,antagonist,yes
EBEL_DRUGBANK_RELATION,12552,37705,agonist;activator,yes
EBEL_DRUGBANK_RELATION,17783,43976,antagonist,unknown
EBEL_DRUGBANK_RELATION,25898,39690,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17512,39259,antagonist,yes
EBEL_DRUGBANK_RELATION,22495,40737,agonist,yes
EBEL_DRUGBANK_RELATION,25690,38523,agonist,unknown
EBEL_DRUGBANK_RELATION,22553,39973,agonist,yes
EBEL_DRUGBANK_RELATION,26111,42862,activator,unknown
EBEL_DRUGBANK_RELATION,17617,8083,antagonist,no
EBEL_DRUGBANK_RELATION,17957,44207,antagonist,unknown
EBEL_DRUGBANK_RELATION,26018,39329,antagonist,unknown
EBEL_DRUGBANK_RELATION,17568,38338,agonist,unknown
EBEL_DRUGBANK_RELATION,22555,32680,inhibitor,yes
EBEL_DRUGBANK_RELATION,22660,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,26066,8083,antagonist,unknown
EBEL_DRUGBANK_RELATION,12507,25323,antagonist,unknown
EBEL_DRUGBANK_RELATION,17515,39973,antagonist,yes
EBEL_DRUGBANK_RELATION,17899,41955,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26115,25134,inhibitor,yes
EBEL_DRUGBANK_RELATION,17847,36954,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22769,35828,antagonist,unknown
EBEL_DRUGBANK_RELATION,25802,39374,inhibitor,yes
EBEL_DRUGBANK_RELATION,26021,29043,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17681,43505,agonist,unknown
EBEL_DRUGBANK_RELATION,22770,42694,agonist,yes
EBEL_DRUGBANK_RELATION,17518,40563,antagonist,unknown
EBEL_DRUGBANK_RELATION,17518,36745,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17737,43816,antagonist,unknown
EBEL_DRUGBANK_RELATION,25804,39329,antagonist,unknown
EBEL_DRUGBANK_RELATION,12511,37492,inhibitor,yes
EBEL_DRUGBANK_RELATION,22445,39893,agonist,yes
EBEL_DRUGBANK_RELATION,17963,7853,antagonist,unknown
EBEL_DRUGBANK_RELATION,22823,41097,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26119,40716,inhibitor,yes
EBEL_DRUGBANK_RELATION,17851,16497,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22613,43391,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25911,36474,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22505,7853,inhibitor,yes
EBEL_DRUGBANK_RELATION,17967,16582,inhibitor,yes
EBEL_DRUGBANK_RELATION,22776,38338,antagonist,yes
EBEL_DRUGBANK_RELATION,25806,16821,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17474,35828,antagonist,yes
EBEL_DRUGBANK_RELATION,17626,44121,antagonist,unknown
EBEL_DRUGBANK_RELATION,12515,41257,antagonist,yes
EBEL_DRUGBANK_RELATION,25704,39893,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26070,32696,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22616,38176,negative modulator,yes
EBEL_DRUGBANK_RELATION,17909,39680,agonist,unknown
EBEL_DRUGBANK_RELATION,22780,33319,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22925,35549,antagonist,yes
EBEL_DRUGBANK_RELATION,26071,25132,inhibitor,yes
EBEL_DRUGBANK_RELATION,17972,21227,agonist,yes
EBEL_DRUGBANK_RELATION,22828,38093,antagonist,unknown
EBEL_DRUGBANK_RELATION,26172,42458,activator,yes
EBEL_DRUGBANK_RELATION,22782,42881,agonist,yes
EBEL_DRUGBANK_RELATION,26123,16903,inhibitor,yes
EBEL_DRUGBANK_RELATION,17479,21054,agonist,yes
EBEL_DRUGBANK_RELATION,17524,33686,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22728,38701,agonist,yes
EBEL_DRUGBANK_RELATION,22400,39973,antagonist,yes
EBEL_DRUGBANK_RELATION,22455,11103,agonist;positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22512,37042,inhibitor,yes
EBEL_DRUGBANK_RELATION,25972,28961,agonist,yes
EBEL_DRUGBANK_RELATION,17913,39329,antagonist,unknown
EBEL_DRUGBANK_RELATION,22672,43976,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26031,37844,inhibitor,yes
EBEL_DRUGBANK_RELATION,22730,36216,antagonist,yes
EBEL_DRUGBANK_RELATION,17862,21105,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22674,32394,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26032,30578,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17635,34976,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25817,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,17529,43047,antagonist,unknown
EBEL_DRUGBANK_RELATION,22881,43401,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22622,43404,antagonist,yes
EBEL_DRUGBANK_RELATION,22404,25323,antagonist,yes
EBEL_DRUGBANK_RELATION,25819,21054,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17636,30794,inhibitor,yes
