:TYPE,:START_ID,:END_ID,publication_year:float,pmid:int,hdac6:boolean,autophagy:boolean,anatabine:boolean,evidence:string,document:string,pmc:string,citation:string,annotation:string,tau:boolean
DIRECTLY_INCREASES,29201,38845,1994.0,8282104,False,False,False,"The reaction with the diagnostic antibodies (Fig. 4) is similar to the examples shown previously for cdk2 (Fig. 2), MAP kinase [8], or GSK-3 [26], indicating the phosphorylation of the SP motifs for which these antibodies are sensitive (serines 199, 202, 235, 396, 404; see Fig. 1)",#57:72,,"{""full_journal_name"": ""FEBS letters"", ""pub_date"": ""1994-02-14"", ""ref"": ""8282104"", ""pub_year"": 1994, ""last_author"": ""Mandelkow E"", ""type"": ""PubMed"", ""author_list"": [""Baumann K"", ""Mandelkow EM"", ""Biernat J"", ""Piwnica-Worms H"", ""Mandelkow E""], ""title"": ""Abnormal Alzheimer-like phosphorylation of tau-protein by cyclin-dependent kinases cdk2 and cdk5.""}","{""Confidence"": [""High""], ""mesh"": [""Alzheimer Disease"", ""Amino Acid Sequence"", ""Animals"", ""Brain"", ""CDC2-CDC28 Kinases"", ""Calcium-Calmodulin-Dependent Protein Kinases"", ""Central Nervous System"", ""Chromatography, Gel"", ""Chromatography, Ion Exchange"", ""Cyclin-Dependent Kinase 2"", ""Cyclin-Dependent Kinase 5"", ""Cyclin-Dependent Kinases"", ""Electrophoresis, Polyacrylamide Gel"", ""Humans"", ""Microtubules"", ""Phosphorylation"", ""Protein Kinases"", ""Protein Serine-Threonine Kinases"", ""Recombinant Proteins"", ""Swine"", ""tau Proteins""], ""substances"": [""Recombinant Proteins"", ""tau Proteins"", ""Protein Kinases"", ""Cyclin-Dependent Kinase 5"", ""Protein Serine-Threonine Kinases"", ""Calcium-Calmodulin-Dependent Protein Kinases"", ""CDC2-CDC28 Kinases"", ""CDK2 protein, human"", ""CDK5 protein, human"", ""Cyclin-Dependent Kinase 2"", ""Cyclin-Dependent Kinases""]}",False
DIRECTLY_INCREASES,11853,12131,2017.0,27794524,False,False,False,"GDNF (glial-cell-line derived neurotrophic factor), IGF1, and BDNF are implicated in trophic support provided for axons by oligodendrocytes (Wilkins et al., 2003), which one would predict would be deficient in multiple sclerosis.",#61:20,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""Confidence"": [""High""], ""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_INCREASES,37309,12704,2014.0,25036637,False,False,False,"The four proteins in the first cluster (PFDN2 itself, VBP1, UXT, and PDRG1) are all prefoldin-like proteins and interacted primarily with PFDN2 and PFDN5.",#58:38,PMC4104544,"{""full_journal_name"": ""Cell"", ""pub_date"": ""2014-10-21"", ""ref"": ""25036637"", ""pub_year"": 2014, ""last_author"": ""Lindquist S"", ""type"": ""PubMed"", ""author_list"": [""Taipale M"", ""Tucker G"", ""Peng J"", ""Krykbaeva I"", ""Lin ZY"", ""Larsen B"", ""Choi H"", ""Berger B"", ""Gingras AC"", ""Lindquist S""], ""title"": ""A quantitative chaperone interaction network reveals the architecture of cellular protein homeostasis pathways."", ""doi"": ""10.1016/j.cell.2014.05.039""}","{""Confidence"": [""High""], ""mesh"": [""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Humans"", ""Protein Folding"", ""Protein Interaction Maps"", ""Tacrolimus Binding Proteins""], ""substances"": [""FKBP6 protein, human"", ""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Tacrolimus Binding Proteins""]}",False
DIRECTLY_INCREASES,30938,723,2014.0,25036637,False,False,False,"First, FKBP51 interacted with a subset of the kinases that interacted with CDC37 (Figure 3B)",#58:38,PMC4104544,"{""full_journal_name"": ""Cell"", ""pub_date"": ""2014-10-21"", ""ref"": ""25036637"", ""pub_year"": 2014, ""last_author"": ""Lindquist S"", ""type"": ""PubMed"", ""author_list"": [""Taipale M"", ""Tucker G"", ""Peng J"", ""Krykbaeva I"", ""Lin ZY"", ""Larsen B"", ""Choi H"", ""Berger B"", ""Gingras AC"", ""Lindquist S""], ""title"": ""A quantitative chaperone interaction network reveals the architecture of cellular protein homeostasis pathways."", ""doi"": ""10.1016/j.cell.2014.05.039""}","{""Confidence"": [""Medium""], ""mesh"": [""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Humans"", ""Protein Folding"", ""Protein Interaction Maps"", ""Tacrolimus Binding Proteins""], ""substances"": [""FKBP6 protein, human"", ""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Tacrolimus Binding Proteins""]}",False
DIRECTLY_INCREASES,30943,12886,2014.0,25036637,False,False,False,"Hsp90beta interacted particularly strongly with kinases (Figure 5B, filled blue circles), whereas the transcription factors p53 and HSF1 were among the most Hsp70-biased interactors (Figure 5B,green circles)",#58:38,PMC4104544,"{""full_journal_name"": ""Cell"", ""pub_date"": ""2014-10-21"", ""ref"": ""25036637"", ""pub_year"": 2014, ""last_author"": ""Lindquist S"", ""type"": ""PubMed"", ""author_list"": [""Taipale M"", ""Tucker G"", ""Peng J"", ""Krykbaeva I"", ""Lin ZY"", ""Larsen B"", ""Choi H"", ""Berger B"", ""Gingras AC"", ""Lindquist S""], ""title"": ""A quantitative chaperone interaction network reveals the architecture of cellular protein homeostasis pathways."", ""doi"": ""10.1016/j.cell.2014.05.039""}","{""Confidence"": [""High""], ""mesh"": [""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Humans"", ""Protein Folding"", ""Protein Interaction Maps"", ""Tacrolimus Binding Proteins""], ""substances"": [""FKBP6 protein, human"", ""HSP70 Heat-Shock Proteins"", ""HSP90 Heat-Shock Proteins"", ""Tacrolimus Binding Proteins""]}",False
DIRECTLY_INCREASES,2054,12188,2017.0,27794524,False,False,False,"In addition, direct damage to neurons occurs through reactive oxygen and nitrogen species (ROS/NRS) produced by microglia, inducing mitochondrial dysfunction",#64:59,,"{""full_journal_name"": ""Brain : a journal of neurology"", ""pub_date"": ""2017-05-29"", ""ref"": ""27794524"", ""pub_year"": 2017, ""last_author"": ""Fiol MP"", ""type"": ""PubMed"", ""author_list"": [""Correale J"", ""Gait\u00e1n MI"", ""Ysrraelit MC"", ""Fiol MP""], ""title"": ""Progressive multiple sclerosis: from pathogenic mechanisms to treatment."", ""doi"": ""10.1093/brain/aww258""}","{""mesh"": [""Disease Progression"", ""Humans"", ""Magnetic Resonance Imaging"", ""Multiple Sclerosis""]}",False
DIRECTLY_INCREASES,7225,2592,2019.0,30962309,False,False,False,"Mutations in genes encoding the inflammasome sensor molecules NLRP3 and pyrin cause autoinflammatory disorders involving an excessive activation of innate immune responses, namely cryopyrin-associated periodic syndrome and familial Mediterranean fever (3).",#69:46,,"{""full_journal_name"": ""Journal of immunology (Baltimore, Md. : 1950)"", ""pub_date"": ""2019-12-27"", ""ref"": ""30962309"", ""pub_year"": 2019, ""last_author"": ""Zettl UK"", ""type"": ""PubMed"", ""author_list"": [""Boxberger N"", ""Hecker M"", ""Zettl UK""], ""title"": ""Dysregulation of Inflammasome Priming and Activation by MicroRNAs in Human Immune-Mediated Diseases."", ""doi"": ""10.4049/jimmunol.1801416""}","{""Confidence"": [""High""], ""mesh"": [""Autoimmune Diseases"", ""Caspase 1"", ""Caspase 8"", ""Humans"", ""Inflammasomes"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""Receptors, Interleukin"", ""Signal Transduction"", ""Toll-Like Receptors""], ""substances"": [""Inflammasomes"", ""MIRN155 microRNA, human"", ""MIRN223 microRNA, human"", ""MicroRNAs"", ""NLR Family, Pyrin Domain-Containing 3 Protein"", ""NLRP3 protein, human"", ""Receptors, Interleukin"", ""Toll-Like Receptors"", ""CASP8 protein, human"", ""Caspase 8"", ""Caspase 1""]}",False
DIRECTLY_INCREASES,12945,2334,2012.0,21722302,False,False,False,"Overall, it is thought that the apoptotic signals generated from excessive activation of the UPR converge on the mitochondria resulting in opening of the permeability transmembrane pore (PTP) and loss of mitochondrial membrane potential (delta psi m) with consequent release of pro-apoptotic factors, including cytochrome c (Fig. 2).",#61:15,PMC4394214,"{""full_journal_name"": ""Journal of cellular and molecular medicine"", ""pub_date"": ""2012-01-24"", ""ref"": ""21722302"", ""pub_year"": 2012, ""last_author"": ""Samali A"", ""type"": ""PubMed"", ""author_list"": [""Doyle KM"", ""Kennedy D"", ""Gorman AM"", ""Gupta S"", ""Healy SJ"", ""Samali A""], ""title"": ""Unfolded proteins and endoplasmic reticulum stress in neurodegenerative disorders."", ""doi"": ""10.1111/j.1582-4934.2011.01374.x""}","{""Confidence"": [""High""], ""mesh"": [""Activating Transcription Factor 6"", ""Alzheimer Disease"", ""Amyotrophic Lateral Sclerosis"", ""Apoptosis"", ""Autophagy"", ""Endoplasmic Reticulum Stress"", ""Endoribonucleases"", ""Humans"", ""Membrane Proteins"", ""Neurodegenerative Diseases"", ""Parkinson Disease"", ""Prion Diseases"", ""Protein Serine-Threonine Kinases"", ""Unfolded Protein Response"", ""eIF-2 Kinase""], ""substances"": [""ATF6 protein, human"", ""Activating Transcription Factor 6"", ""Membrane Proteins"", ""ERN2 protein, human"", ""PERK kinase"", ""Protein Serine-Threonine Kinases"", ""eIF-2 Kinase"", ""Endoribonucleases""]}",False
DIRECTLY_INCREASES,31830,25067,2012.0,22434822,False,False,False,"Processing of APP to produce Ab involves cleavage by b-site APP cleaving enzyme-1 (BACE1) and g-secretase that process APP at the N- and C-termini, respectively, of the Ab sequence.",#59:5,PMC3373235,"{""full_journal_name"": ""Human molecular genetics"", ""pub_date"": ""2012-12-13"", ""ref"": ""22434822"", ""pub_year"": 2012, ""last_author"": ""Miller CC"", ""type"": ""PubMed"", ""author_list"": [""Vagnoni A"", ""Perkinton MS"", ""Gray EH"", ""Francis PT"", ""Noble W"", ""Miller CC""], ""title"": ""Calsyntenin-1 mediates axonal transport of the amyloid precursor protein and regulates A\u03b2 production."", ""doi"": ""10.1093/hmg/dds109""}","{""Subgraph"": [""Amyloidogenic subgraph"", ""Gamma secretase subgraph""], ""mesh"": [""ADAM Proteins"", ""ADAM10 Protein"", ""Alzheimer Disease"", ""Amyloid Precursor Protein Secretases"", ""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Animals"", ""Aspartic Acid Endopeptidases"", ""Axonal Transport"", ""Axons"", ""Calcium-Binding Proteins"", ""Cells, Cultured"", ""Green Fluorescent Proteins"", ""Kinesins"", ""Membrane Glycoproteins"", ""Presenilin-1"", ""Protein Transport"", ""RNA Interference"", ""RNA, Small Interfering"", ""Rats""], ""substances"": [""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Calcium-Binding Proteins"", ""Clstn1 protein, rat"", ""Membrane Glycoproteins"", ""Presenilin-1"", ""RNA, Small Interfering"", ""enhanced green fluorescent protein"", ""nicastrin protein"", ""Green Fluorescent Proteins"", ""Amyloid Precursor Protein Secretases"", ""Aspartic Acid Endopeptidases"", ""Bace1 protein, rat"", ""ADAM Proteins"", ""ADAM10 Protein"", ""ADAM10 protein, rat"", ""Kinesins""]}",False
DIRECTLY_INCREASES,31845,7161,2012.0,22257528,False,False,False,Acetylcholinesterase (AChE) enzyme inhibition is an important target for the management of Alzheimer disease (AD) and AChE inhibitors are the main stay drugs for its management. Coumarins are the phytochemicals with wide range of biological activities including AChE inhibition,#59:5,,"{""full_journal_name"": ""Bioorganic & medicinal chemistry"", ""pub_date"": ""2012-05-16"", ""ref"": ""22257528"", ""pub_year"": 2012, ""last_author"": ""Singh N"", ""type"": ""PubMed"", ""author_list"": [""Anand P"", ""Singh B"", ""Singh N""], ""title"": ""A review on coumarins as acetylcholinesterase inhibitors for Alzheimer's disease."", ""doi"": ""10.1016/j.bmc.2011.12.042""}","{""MeSHDisease"": [""Alzheimer Disease""], ""Subgraph"": [""Acetylcholine signaling subgraph""], ""mesh"": [""Acetylcholinesterase"", ""Alzheimer Disease"", ""Animals"", ""Cholinesterase Inhibitors"", ""Coumarins"", ""Humans"", ""Models, Molecular""], ""substances"": [""Cholinesterase Inhibitors"", ""Coumarins"", ""Acetylcholinesterase""]}",False
DIRECTLY_INCREASES,12592,13680,2019.0,29158945,False,False,False,"Activated TBK1 and IKKɛ then phosphorylate the transcription factor IRF3 and, thereby, induce IRF3 dimerization, leading to transcriptional induction of type I IFNs, IFN-α and IFN-β.30,34",#57:0,PMC5661633,"{""full_journal_name"": ""Signal transduction and targeted therapy"", ""pub_date"": ""2021-02-02"", ""ref"": ""29158945"", ""pub_year"": 2021, ""last_author"": ""Sun SC"", ""type"": ""PubMed"", ""author_list"": [""Liu T"", ""Zhang L"", ""Joo D"", ""Sun SC""], ""title"": ""NF-\u03baB signaling in inflammation."", ""doi"": ""10.1038/sigtrans.2017.23""}","{""PublicationType"": [""Review""], ""Section"": [""Function of NF-\u03baB in innate immune cells""]}",False
DIRECTLY_INCREASES,5381,14369,2019.0,29158945,False,False,False,"Upon activation, CD4+ T cells differentiate into different subsets of effector T cells, including Th1, Th2, Th17 and T follicular (Tfh) cells, which secrete distinct cytokines and mediate different aspects of immune responses.37",#57:0,PMC5661633,"{""full_journal_name"": ""Signal transduction and targeted therapy"", ""pub_date"": ""2021-02-02"", ""ref"": ""29158945"", ""pub_year"": 2021, ""last_author"": ""Sun SC"", ""type"": ""PubMed"", ""author_list"": [""Liu T"", ""Zhang L"", ""Joo D"", ""Sun SC""], ""title"": ""NF-\u03baB signaling in inflammation."", ""doi"": ""10.1038/sigtrans.2017.23""}","{""PublicationType"": [""Review""], ""Section"": [""NF-\u03baB function in T cells""]}",False
DIRECTLY_INCREASES,8216,29140,2013.0,23758787,False,False,False,"Phosphorylation of TRAF1 (at Ser 139 in mouse and Ser 146 in human by PKN1) inhibits TNF-R2-dependent tonic NF-κB and JNK signaling in HeLa cells [233], and also has a negative impact on the recruitment of TBK1 to the 4-1BB signaling complex and the subsequent NF-κB activation in T cells [234].",#57:0,PMC3697994,"{""full_journal_name"": ""Journal of molecular signaling"", ""pub_date"": ""2013-07-03"", ""ref"": ""23758787"", ""pub_year"": 2013, ""last_author"": ""Xie P"", ""type"": ""PubMed"", ""author_list"": [""Xie P""], ""title"": ""TRAF molecules in cell signaling and in human diseases."", ""doi"": ""10.1186/1750-2187-8-7""}","{""MeSHAnatomy"": [""T-Lymphocytes""], ""PublicationType"": [""Review""], ""Section"": [""TRAFs in cytokine receptor signaling""]}",False
DIRECTLY_INCREASES,13401,31685,2013.0,23758787,False,False,False,"TRAF6-generated free K63-polyubiquitin chains also bind to TAB2/3 to activate TAK1, and bind to NEMO to activate IKKα/β in the receptor complex.",#57:0,PMC3697994,"{""full_journal_name"": ""Journal of molecular signaling"", ""pub_date"": ""2013-07-03"", ""ref"": ""23758787"", ""pub_year"": 2013, ""last_author"": ""Xie P"", ""type"": ""PubMed"", ""author_list"": [""Xie P""], ""title"": ""TRAF molecules in cell signaling and in human diseases."", ""doi"": ""10.1186/1750-2187-8-7""}","{""PublicationType"": [""Review""], ""Section"": [""TRAFs in TLR signaling""]}",False
DIRECTLY_INCREASES,30360,7753,2013.0,23758787,False,False,False,"Activated TRAF3 catalyzes its K63-linked auto-ubiquitination, and assembles a signaling complex with MyD88, IRAK4, IRAK1, IKKα and IRF7.",#57:0,PMC3697994,"{""full_journal_name"": ""Journal of molecular signaling"", ""pub_date"": ""2013-07-03"", ""ref"": ""23758787"", ""pub_year"": 2013, ""last_author"": ""Xie P"", ""type"": ""PubMed"", ""author_list"": [""Xie P""], ""title"": ""TRAF molecules in cell signaling and in human diseases."", ""doi"": ""10.1186/1750-2187-8-7""}","{""PublicationType"": [""Review""], ""Section"": [""TRAFs in TLR signaling""]}",False
DIRECTLY_INCREASES,2052,2442,2010.0,20580937,False,False,False,"In conclusion clathrin-dependent APP endocytosis appears to be very sensitive to the levels of membrane cholesterol. These results suggest that cholesterol increase in AD could be responsible for the enhanced internalization of clathrin-, dynamin2-, Eps15- and Rab5-dependent endocytosis of APP and the ensuing overproduction of Abeta",#59:5,,"{""full_journal_name"": ""Biochimica et biophysica acta"", ""pub_date"": ""2010-08-10"", ""ref"": ""20580937"", ""pub_year"": 2010, ""last_author"": ""Potier MC"", ""type"": ""PubMed"", ""author_list"": [""Cossec JC"", ""Simon A"", ""Marquer C"", ""Moldrich RX"", ""Leterrier C"", ""Rossier J"", ""Duyckaerts C"", ""Lenkei Z"", ""Potier MC""], ""title"": ""Clathrin-dependent APP endocytosis and Abeta secretion are highly sensitive to the level of plasma membrane cholesterol."", ""doi"": ""10.1016/j.bbalip.2010.05.010""}","{""Condition"": [""Normal Healthy State""], ""Subgraph"": [""Amyloidogenic subgraph"", ""Cholesterol metabolism subgraph"", ""Endosomal lysosomal subgraph""], ""mesh"": [""Adaptor Proteins, Signal Transducing"", ""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Calcium-Binding Proteins"", ""Cell Membrane"", ""Cells, Cultured"", ""Cholesterol"", ""Clathrin"", ""Clathrin-Coated Vesicles"", ""Dynamin II"", ""Endocytosis"", ""Humans"", ""Intracellular Signaling Peptides and Proteins"", ""Phosphoproteins"", ""Secretory Pathway"", ""rab5 GTP-Binding Proteins""], ""substances"": [""Adaptor Proteins, Signal Transducing"", ""Amyloid beta-Peptides"", ""Amyloid beta-Protein Precursor"", ""Calcium-Binding Proteins"", ""Clathrin"", ""EPS15 protein, human"", ""Intracellular Signaling Peptides and Proteins"", ""Phosphoproteins"", ""Cholesterol"", ""rab5 GTP-Binding Proteins"", ""Dynamin II""]}",False
DIRECTLY_INCREASES,6834,11298,2019.0,29158945,False,False,False,"Th1 cells are characterized by the secretion of IFN-γ, a cytokine that both promotes cellular immunity and participate in inflammatory processes.",#57:0,PMC5661633,"{""full_journal_name"": ""Signal transduction and targeted therapy"", ""pub_date"": ""2021-02-02"", ""ref"": ""29158945"", ""pub_year"": 2021, ""last_author"": ""Sun SC"", ""type"": ""PubMed"", ""author_list"": [""Liu T"", ""Zhang L"", ""Joo D"", ""Sun SC""], ""title"": ""NF-\u03baB signaling in inflammation."", ""doi"": ""10.1038/sigtrans.2017.23""}","{""PublicationType"": [""Review""], ""Section"": [""NF-\u03baB function in T cells""]}",False
