:ID,:LABEL,namespace:string,species:float,label:string,pure:boolean,bel:string,name:string,involved_genes:string,suggested_corrections:string,hgnc:string
2966,Rna,RGD,10116.0,,False,"r(RGD:""Zfp516"")",Zfp516,Zfp516,,
2967,Rna,MGI,10090.0,,False,"r(MGI:""Cpt1a"")",Cpt1a,Cpt1a,,
2968,Rna,MGI,10090.0,,False,"r(MGI:""Tmem119"")",Tmem119,Tmem119,,
2969,Rna,RGD,10116.0,,False,"r(RGD:""Zfp472"")",Zfp472,Zfp472,,
2970,Rna,HGNC,9606.0,cholinergic receptor nicotinic alpha 7 subunit,False,"r(HGNC:""CHRNA7"")",CHRNA7,CHRNA7,,1567X5704
2971,Rna,HGNC,9606.0,"major histocompatibility complex, class II, DP alpha 1",False,"r(HGNC:""HLA-DPA1"")",HLA-DPA1,HLA-DPA1,,1564X6140
2972,Rna,RGD,10116.0,,False,"r(RGD:""Il18rap"")",Il18rap,Il18rap,,
2973,Rna,RGD,10116.0,,False,"r(RGD:""Lck"")",Lck,Lck,,
2974,Rna,HGNC,9606.0,tyrosinase related protein 1,False,"r(HGNC:""TYRP1"")",TYRP1,TYRP1,,1571X7987
2975,Rna,MGI,10090.0,,False,"r(MGI:""Mgst1"")",Mgst1,Mgst1,,
2976,Rna,HGNC,9606.0,suppressor of cytokine signaling 3,False,"r(HGNC:""SOCS3"")",SOCS3,SOCS3,,1574X7722
2977,Rna,RGD,10116.0,,False,"r(RGD:""Sost"")",Sost,Sost,,
2978,Rna,MGI,10090.0,,False,"r(MGI:""Mgst3"")",Mgst3,Mgst3,,
2979,Rna,HGNC,9606.0,transmembrane immune signaling adaptor TYROBP,False,"r(HGNC:""TYROBP"")",TYROBP,TYROBP,,1570X7987
2980,Rna,HGNC,9606.0,interleukin 4 receptor,False,"r(HGNC:""IL4R"")",IL4R,IL4R,,1561X6235
2981,Rna,RGD,10116.0,,False,"r(RGD:""Cyp27a1"")",Cyp27a1,Cyp27a1,,
2982,Rna,MGI,10090.0,,,"r(MGI:""Frmd4a"",loc(MESHA:""Microglia""))",Frmd4a,Frmd4a,,
2983,Rna,HGNC,9606.0,erythropoietin,False,"r(HGNC:""EPO"")",EPO,EPO,,1570X5915
2984,Rna,MGI,10090.0,,False,"r(MGI:""Ppm1d"")",Ppm1d,Ppm1d,,
2985,Rna,HGNC,9606.0,interleukin 18,False,"r(HGNC:""IL18"")",IL18,IL18,,1576X6235
2986,Rna,MGI,10090.0,,False,"r(MGI:""Zfp939"")",Zfp939,Zfp939,,
2987,Rna,HGNC,9606.0,fatty acid synthase,False,"r(HGNC:""FASN"")",FASN,FASN,,1564X5970
2988,Rna,HGNC,9606.0,paired box 3,False,"r(HGNC:""PAX3"")",PAX3,PAX3,,1566X6963
2989,Rna,HGNC,9606.0,ATP binding cassette subfamily B member 1,False,"r(HGNC:""ABCB1"")",ABCB1,ABCB1,,1573X5415
2990,Rna,MGI,10090.0,,False,"r(MGI:""Pdx1"")",Pdx1,Pdx1,,
2991,Rna,HGNC,9606.0,zinc finger protein 558,False,"r(HGNC:""ZNF558"")",ZNF558,ZNF558,,1568X8120
2992,Rna,RGD,10116.0,,False,"r(RGD:""Abcc2"")",Abcc2,Abcc2,,
2993,Rna,RGD,10116.0,,False,"r(RGD:""Plk1"")",Plk1,Plk1,,
2994,Rna,MGI,10090.0,,False,"r(MGI:""Mcl1"")",Mcl1,Mcl1,,
2995,Rna,RGD,10116.0,,False,"r(RGD:""Zfp11"")",Zfp11,Zfp11,,
2996,Rna,HGNC,9606.0,roundabout guidance receptor 3,False,"r(HGNC:""ROBO3"")",ROBO3,ROBO3,,1576X7412
2997,Rna,HGNC,9606.0,interleukin 22,False,"r(HGNC:""IL22"")",IL22,IL22,,1573X6237
2998,Rna,MGI,10090.0,,False,"r(MGI:""Cxcl11"")",Cxcl11,Cxcl11,,
2999,Rna,HGNC,9606.0,beta-2-microglobulin,False,"r(HGNC:""B2M"")",B2M,B2M,,1567X5545
3000,Rna,RGD,10116.0,,False,"r(RGD:""Ccna2"")",Ccna2,Ccna2,,
3001,Rna,HGNC,9606.0,hepcidin antimicrobial peptide,False,"r(HGNC:""HAMP"")",HAMP,HAMP,,1567X6119
3002,Rna,MGI,10090.0,,False,"r(MGI:""Cd44"")",Cd44,Cd44,,
3003,Rna,HGNC,9606.0,cadherin 1,False,"r(HGNC:""CDH1"")",CDH1,CDH1,,1567X5666
3004,Rna,MGI,10090.0,,False,"r(MGI:""Bmp2"")",Bmp2,Bmp2,,
3005,Rna,HGNC,9606.0,bradykinin receptor B1,False,"r(HGNC:""BDKRB1"")",BDKRB1,BDKRB1,,1567X5559
3006,Rna,MGI,10090.0,,False,"r(MGI:""Zfp82"")",Zfp82,Zfp82,,
3007,Rna,MGI,10090.0,,False,"r(MGI:""Sgk1"")",Sgk1,Sgk1,,
3008,Rna,RGD,10116.0,,False,"r(RGD:""Pla2g4b"")",Pla2g4b,Pla2g4b,,
3009,Rna,HGNC,9606.0,collagen type I alpha 1 chain,False,"r(HGNC:""COL1A1"")",COL1A1,COL1A1,,1566X5734
3010,Rna,HGNC,9606.0,prodynorphin,False,"r(HGNC:""PDYN"")",PDYN,PDYN,,1563X6986
3011,Rna,HGNC,9606.0,claudin 8,False,"r(HGNC:""CLDN8"")",CLDN8,CLDN8,,1575X5714
3012,Rna,HGNC,9606.0,zinc finger protein 606,False,"r(HGNC:""ZNF606"")",ZNF606,ZNF606,,1576X8121
3013,Rna,MGI,10090.0,,False,"r(MGI:""Il22"")",Il22,Il22,,
3014,Rna,HGNC,9606.0,siah E3 ubiquitin protein ligase 1,False,"r(HGNC:""SIAH1"")",SIAH1,SIAH1,,1574X7616
3015,Rna,MGI,10090.0,,False,"r(MGI:""Gm14326"")",Gm14326,Gm14326,,
3016,Rna,HGNC,9606.0,kinesin family member 16B,False,"r(HGNC:""KIF16B"")",KIF16B,KIF16B,,1566X6287
3017,Rna,MGI,10090.0,,False,"r(MGI:""Scd1"")",Scd1,Scd1,,
3018,Rna,MGI,10090.0,,False,"r(MGI:""Nfatc1"")",Nfatc1,Nfatc1,,
3019,Rna,MGI,10090.0,,,"r(MGI:""Spry1"",loc(MESHA:""Microglia""))",Spry1,Spry1,,
3020,Rna,HGNC,9606.0,zinc finger protein 791,False,"r(HGNC:""ZNF791"")",ZNF791,ZNF791,,1575X8133
3021,Rna,HGNC,9606.0,activity regulated cytoskeleton associated protein,False,"r(HGNC:""ARC"")",ARC,ARC,,1572X5498
3022,Rna,HGNC,9606.0,microRNA 10a,False,"r(HGNC:""MIR10A"")",MIR10A,MIR10A,,1566X6574
3023,Rna,MGI,10090.0,,False,"r(MGI:""Il21"")",Il21,Il21,,
3024,Rna,MGI,10090.0,,False,"r(MGI:""Zfp114"")",Zfp114,Zfp114,,
3025,Rna,HGNC,9606.0,sonic hedgehog signaling molecule,False,"r(HGNC:""SHH"")",SHH,SHH,,1565X7615
3026,Rna,MGI,10090.0,,False,"r(MGI:""Hnf1b"")",Hnf1b,Hnf1b,,
3027,Rna,HGNC,9606.0,purine nucleoside phosphorylase,False,"r(HGNC:""PNP"")",PNP,PNP,,1569X7041
3028,Rna,HGNC,9606.0,zinc finger protein 582,False,"r(HGNC:""ZNF582"")",ZNF582,ZNF582,,1565X8122
3029,Rna,RGD,10116.0,,False,"r(RGD:""Abcb4"")",Abcb4,Abcb4,,
3030,Rna,HGNC,9606.0,bromodomain containing 2,False,"r(HGNC:""BRD2"")",BRD2,BRD2,,1572X5576
3031,Rna,MGI,10090.0,,False,"r(MGI:""Entpd8"")",Entpd8,Entpd8,,
3032,Rna,RGD,10116.0,,False,"r(RGD:""Tnfsf10"")",Tnfsf10,Tnfsf10,,
3033,Rna,RGD,10116.0,,False,"r(RGD:""Ifit1"")",Ifit1,Ifit1,,
3034,Rna,HGNC,9606.0,matrix metallopeptidase 9,False,"r(HGNC:""MMP9"")",MMP9,MMP9,,1563X6704
3035,Rna,HGNC,9606.0,heat shock protein family A (Hsp70) member 2,False,"r(HGNC:""HSPA2"")",HSPA2,HSPA2,,1568X6180
3036,Rna,HGNC,9606.0,cadherin 17,False,"r(HGNC:""CDH17"")",CDH17,CDH17,,1574X5666
3037,Rna,HGNC,9606.0,2'-5'-oligoadenylate synthetase 1,False,"r(HGNC:""OAS1"")",OAS1,OAS1,,1562X6876
3038,Rna,RGD,10116.0,,False,"r(RGD:""Apobec3"")",Apobec3,Apobec3,,
3039,Rna,HGNC,9606.0,butyrylcholinesterase,False,"r(HGNC:""BCHE"")",BCHE,BCHE,,1573X5554
3040,Rna,HGNC,9606.0,microsomal glutathione S-transferase 2,False,"r(HGNC:""MGST2"")",MGST2,MGST2,,1566X6568
3041,Rna,MGI,10090.0,,False,"r(MGI:""H2-Ob"")",H2-Ob,H2-Ob,,
3042,Rna,HGNC,9606.0,prostaglandin E receptor 4,False,"r(HGNC:""PTGER4"")",PTGER4,PTGER4,,1576X7110
3043,Rna,MGI,10090.0,,False,"r(MGI:""Notch3"")",Notch3,Notch3,,
3044,Rna,HGNC,9606.0,zinc finger protein 875,False,"r(HGNC:""ZNF875"")",ZNF875,ZNF875,,1576X8135
3045,Rna,MGI,10090.0,,False,"r(MGI:""Col3a1"")",Col3a1,Col3a1,,
3046,Rna,HGNC,9606.0,heat shock protein family A (Hsp70) member 8,False,"r(HGNC:""HSPA8"")",HSPA8,HSPA8,,1561X6181
3047,Rna,RGD,10116.0,,False,"r(RGD:""Trpv6"")",Trpv6,Trpv6,,
3048,Rna,RGD,10116.0,,False,"r(RGD:""Gstt1"")",Gstt1,Gstt1,,
3049,Rna,MGI,10090.0,,False,"r(MGI:""H2-DMb2"")",H2-DMb2,H2-DMb2,,
3050,Rna,HGNC,9606.0,retinoic acid receptor alpha,False,"r(HGNC:""RARA"")",RARA,RARA,,1565X7145
3051,Rna,MGI,10090.0,,False,"r(MGI:""Npy"")",Npy,Npy,,
3052,Rna,HGNC,9606.0,colony stimulating factor 2,False,"r(HGNC:""CSF2"")",CSF2,CSF2,,1568X5762
3053,Rna,HGNC,9606.0,solute carrier organic anion transporter family member 1B1,False,"r(HGNC:""SLCO1B1"")",SLCO1B1,SLCO1B1,,1576X7655
3054,Rna,HGNC,9606.0,serpin family B member 8,False,"r(HGNC:""SERPINB8"")",SERPINB8,SERPINB8,,1567X7601
3055,Rna,HGNC,9606.0,zinc finger protein 124,False,"r(HGNC:""ZNF124"")",ZNF124,ZNF124,,1571X8100
3056,Rna,RGD,10116.0,,False,"r(RGD:""Fabp4"")",Fabp4,Fabp4,,
3057,Rna,MGI,10090.0,,False,"r(MGI:""Gm5141"")",Gm5141,Gm5141,,
3058,Rna,MGI,10090.0,,,"r(MGI:""Plxdc2"",loc(MESHA:""Microglia""))",Plxdc2,Plxdc2,,
3059,Rna,HGNC,9606.0,eukaryotic translation initiation factor 2 alpha kinase 4,False,"r(HGNC:""EIF2AK4"")",EIF2AK4,EIF2AK4,,1576X5887
3060,Rna,HGNC,9606.0,solute carrier family 2 member 3,False,"r(HGNC:""SLC2A3"")",SLC2A3,SLC2A3,,1565X7626
3061,Rna,MGI,10090.0,,False,"r(MGI:""Angptl4"")",Angptl4,Angptl4,,
3062,Rna,HGNC,9606.0,zinc finger protein 333,False,"r(HGNC:""ZNF333"")",ZNF333,ZNF333,,1562X8110
3063,Rna,HGNC,9606.0,Fc epsilon receptor II,False,"r(HGNC:""FCER2"")",FCER2,FCER2,,1572X5976
3064,Rna,MGI,10090.0,,False,"r(MGI:""Gm10778"")",Gm10778,Gm10778,,
3065,Rna,MGI,10090.0,,False,"r(MGI:""Mmp7"")",Mmp7,Mmp7,,
3066,Rna,MGI,10090.0,,False,"r(MGI:""Ifna2"")",Ifna2,Ifna2,,
3067,Rna,HGNC,9606.0,gap junction protein alpha 1,False,"r(HGNC:""GJA1"")",GJA1,GJA1,,1564X6053
3068,Rna,HGNC,9606.0,zinc finger protein 433,False,"r(HGNC:""ZNF433"")",ZNF433,ZNF433,,1575X8112
3069,Rna,HGNC,9606.0,islet amyloid polypeptide,False,"r(HGNC:""IAPP"")",IAPP,IAPP,,1563X6191
3070,Rna,MGI,10090.0,,False,"r(MGI:""Cldn18"")",Cldn18,Cldn18,,
3071,Rna,RGD,10116.0,,False,"r(RGD:""Ppm1d"")",Ppm1d,Ppm1d,,
3072,Rna,HGNC,9606.0,lymphotoxin beta receptor,False,"r(HGNC:""LTBR"")",LTBR,LTBR,,1570X6516
3073,Rna,MGI,10090.0,,False,"r(MGI:""Fbp2"")",Fbp2,Fbp2,,
3074,Rna,MGI,10090.0,,False,"r(MGI:""Ifngr2"")",Ifngr2,Ifngr2,,
3075,Rna,RGD,10116.0,,False,"r(RGD:""Cd74"")",Cd74,Cd74,,
3076,Rna,FLYBASE,7227.0,,False,"r(FLYBASE:""wg"")",wg,wg,,
3077,Rna,RGD,10116.0,,False,"r(RGD:""Zfp37"")",Zfp37,Zfp37,,
3078,Rna,RGD,10116.0,,False,"r(RGD:""Pidd1"")",Pidd1,Pidd1,,
3079,Rna,RGD,10116.0,,False,"r(RGD:""Calb1"")",Calb1,Calb1,,
3080,Rna,MGI,10090.0,,False,"r(MGI:""Gm3055"")",Gm3055,Gm3055,,
3081,Rna,HGNC,9606.0,gamma-aminobutyric acid type A receptor subunit alpha5,False,"r(HGNC:""GABRA5"")",GABRA5,GABRA5,,1564X6026
3082,Rna,MGI,10090.0,,False,"r(MGI:""Jag1"")",Jag1,Jag1,,
3083,Rna,MESH,,,False,"r(MESH:""corticotropin releasing factor-binding protein"")",corticotropin releasing factor-binding protein,corticotropin releasing factor-binding protein,,
3084,Rna,MGI,10090.0,,False,"r(MGI:""Zfp605"")",Zfp605,Zfp605,,
3085,Rna,HGNC,9606.0,"phosphofructokinase, muscle",False,"r(HGNC:""PFKM"")",PFKM,PFKM,,1567X6992
3086,Rna,MGI,10090.0,,False,"r(MGI:""Trp53"")",Trp53,Trp53,,
3087,Rna,RGD,10116.0,,False,"r(RGD:""Sat2"")",Sat2,Sat2,,
3088,Rna,HGNC,9606.0,NLR family pyrin domain containing 3,False,"r(HGNC:""NLRP3"")",NLRP3,NLRP3,,1568X6835
3089,Rna,RGD,10116.0,,False,"r(RGD:""Il23r"")",Il23r,Il23r,,
3090,Rna,FLYBASE,7227.0,,False,"r(FLYBASE:""Atg12"")",Atg12,Atg12,,
3091,Rna,HGNC,9606.0,zinc finger protein 700,False,"r(HGNC:""ZNF700"")",ZNF700,ZNF700,,1564X8129
3092,Rna,RGD,10116.0,,False,"r(RGD:""Hras"")",Hras,Hras,,
3093,Rna,RGD,10116.0,,False,"r(RGD:""Pomc"")",Pomc,Pomc,,
3094,Rna,RGD,10116.0,,False,"r(RGD:""Ifna11"")",Ifna11,Ifna11,,
3095,Rna,HGNC,9606.0,microRNA 34a,False,"r(HGNC:""MIR34A"")",MIR34A,MIR34A,,1566X6577
3096,Rna,RGD,10116.0,,False,"r(RGD:""Pdk1"")",Pdk1,Pdk1,,
3097,Rna,HGNC,9606.0,zinc finger protein 470,False,"r(HGNC:""ZNF470"")",ZNF470,ZNF470,,1569X8114
3098,Rna,MGI,10090.0,,False,"r(MGI:""Col4a2"")",Col4a2,Col4a2,,
3099,Rna,HGNC,9606.0,"MYB proto-oncogene, transcription factor",False,"r(HGNC:""MYB"")",MYB,MYB,,1568X6780
3100,Rna,HGNC,9606.0,hexokinase 3,False,"r(HGNC:""HK3"")",HK3,HK3,,1571X6138
3101,Rna,HGNC,9606.0,zinc finger protein 583,False,"r(HGNC:""ZNF583"")",ZNF583,ZNF583,,1567X8122
3102,Rna,HGNC,9606.0,ribonucleotide reductase regulatory TP53 inducible subunit M2B,False,"r(HGNC:""RRM2B"")",RRM2B,RRM2B,,1573X7551
3103,Rna,RGD,10116.0,,False,"r(RGD:""Crh"")",Crh,Crh,,
3104,Rna,MGI,10090.0,,False,"r(MGI:""Pla2g4e"")",Pla2g4e,Pla2g4e,,
3105,Rna,MGI,10090.0,,False,"r(MGI:""Olfml3"")",Olfml3,Olfml3,,
3106,Rna,HGNC,9606.0,angiopoietin 2,False,"r(HGNC:""ANGPT2"")",ANGPT2,ANGPT2,,1573X5474
3107,Rna,HGNC,9606.0,vascular endothelial growth factor D,False,"r(HGNC:""VEGFD"")",VEGFD,VEGFD,,1569X8029
3108,Rna,HGNC,9606.0,zinc finger protein 19,False,"r(HGNC:""ZNF19"")",ZNF19,ZNF19,,1570X8095
3109,Rna,MGI,10090.0,,False,"r(MGI:""Fgf23"")",Fgf23,Fgf23,,
3110,Rna,MGI,10090.0,,False,"r(MGI:""Zfp987"")",Zfp987,Zfp987,,
3111,Rna,RGD,10116.0,,False,"r(RGD:""Zfp69"")",Zfp69,Zfp69,,
3112,Rna,MGI,10090.0,,False,"r(MGI:""Rara"")",Rara,Rara,,
3113,Rna,MGI,10090.0,,,"r(MGI:""Ccnd1"",loc(MESHA:""Macrophages""))",Ccnd1,Ccnd1,,
3114,Rna,HGNC,9606.0,apolipoprotein B mRNA editing enzyme catalytic subunit 3H,False,"r(HGNC:""APOBEC3H"")",APOBEC3H,APOBEC3H,,1562X5495
3115,Rna,RGD,10116.0,,False,"r(RGD:""Pgf"")",Pgf,Pgf,,
3116,Rna,HGNC,9606.0,CF transmembrane conductance regulator,False,"r(HGNC:""CFTR"")",CFTR,CFTR,,1565X5694
3117,Rna,MGI,10090.0,,False,"r(MGI:""Pgam2"")",Pgam2,Pgam2,,
3118,Rna,RGD,10116.0,,False,"r(RGD:""Atg12"")",Atg12,Atg12,,
3119,Rna,HGNC,9606.0,"FOS like 2, AP-1 transcription factor subunit",False,"r(HGNC:""FOSL2"")",FOSL2,FOSL2,,1561X5999
3120,Rna,HGNC,9606.0,SIVA1 apoptosis inducing factor,False,"r(HGNC:""SIVA1"")",SIVA1,SIVA1,,1573X7621
3121,Rna,MGI,10090.0,,False,"r(MGI:""Zfp991"")",Zfp991,Zfp991,,
3122,Rna,HGNC,9606.0,BAG cochaperone 5,False,"r(HGNC:""BAG5"")",BAG5,BAG5,,1576X5547
3123,Rna,RGD,10116.0,,False,"r(RGD:""Rbak"")",Rbak,Rbak,,
3124,Rna,MGI,10090.0,,False,"r(MGI:""Edn1"")",Edn1,Edn1,,
3125,Rna,MGI,10090.0,,,"r(MGI:""Cables1"",loc(MESHA:""Microglia""))",Cables1,Cables1,,
3126,Rna,HGNC,9606.0,phosphoglycerate mutase 1,False,"r(HGNC:""PGAM1"")",PGAM1,PGAM1,,1573X6992
3127,Rna,HGNC,9606.0,sequestosome 1,False,"r(HGNC:""SQSTM1"")",SQSTM1,SQSTM1,,1571X7747
3128,Rna,MGI,10090.0,,False,"r(MGI:""Abcb4"")",Abcb4,Abcb4,,
3129,Rna,RGD,10116.0,,False,"r(RGD:""Pla2g4d"")",Pla2g4d,Pla2g4d,,
3130,Rna,HGNC,9606.0,ring finger and CHY zinc finger domain containing 1,False,"r(HGNC:""RCHY1"")",RCHY1,RCHY1,,1561X7163
3131,Rna,RGD,10116.0,,False,"r(RGD:""Zfp184"")",Zfp184,Zfp184,,
3132,Rna,HGNC,9606.0,"amyloid P component, serum",False,"r(HGNC:""APCS"")",APCS,APCS,,1576X5490
3133,Rna,MGI,10090.0,,False,"r(MGI:""Nfkb1"")",Nfkb1,Nfkb1,,
3134,Rna,MGI,10090.0,,False,"r(MGI:""Slco1a4"")",Slco1a4,Slco1a4,,
3135,Rna,HGNC,9606.0,enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase,False,"r(HGNC:""EHHADH"")",EHHADH,EHHADH,,1570X5886
3136,Rna,HGNC,9606.0,zinc finger protein 439,False,"r(HGNC:""ZNF439"")",ZNF439,ZNF439,,1564X8114
3137,Rna,RGD,10116.0,,False,"r(RGD:""Ager"")",Ager,Ager,,
3138,Rna,MGI,10090.0,,False,"r(MGI:""Pfkm"")",Pfkm,Pfkm,,
3139,Rna,HGNC,9606.0,protein phosphatase 1 catalytic subunit alpha,False,"r(HGNC:""PPP1CA"")",PPP1CA,PPP1CA,,1562X7066
3140,Rna,RGD,10116.0,,False,"r(RGD:""Ifnb1"")",Ifnb1,Ifnb1,,
3141,Rna,HGNC,9606.0,zinc finger protein 418,False,"r(HGNC:""ZNF418"")",ZNF418,ZNF418,,1563X8113
3142,Rna,HGNC,9606.0,BCL11 transcription factor A,False,"r(HGNC:""BCL11A"")",BCL11A,BCL11A,,1570X5556
3143,Rna,RGD,10116.0,,False,"r(RGD:""Tert"")",Tert,Tert,,
3144,Rna,HGNC,9606.0,X-linked inhibitor of apoptosis,False,"r(HGNC:""XIAP"")",XIAP,XIAP,,1563X8066
3145,Rna,HGNC,9606.0,zinc finger protein 785,False,"r(HGNC:""ZNF785"")",ZNF785,ZNF785,,1568X8134
3146,Rna,HGNC,9606.0,mitogen-activated protein kinase kinase kinase 6,False,"r(HGNC:""MAP3K6"")",MAP3K6,MAP3K6,,1566X6535
3147,Rna,RGD,10116.0,,False,"r(RGD:""Zfp867"")",Zfp867,Zfp867,,
3148,Rna,RGD,10116.0,,False,"r(RGD:""Star"")",Star,Star,,
3149,Rna,MGI,10090.0,,,"r(MGI:""Fgd2"",loc(MESHA:""Microglia""))",Fgd2,Fgd2,,
3150,Rna,HGNC,9606.0,zinc finger protein 479,False,"r(HGNC:""ZNF479"")",ZNF479,ZNF479,,1561X8116
3151,Rna,HGNC,9606.0,zinc finger protein 205,False,"r(HGNC:""ZNF205"")",ZNF205,ZNF205,,1561X8104
3152,Rna,MGI,10090.0,,False,"r(MGI:""chitinase-like 1"")",chitinase-like 1,chitinase-like 1,,
3153,Rna,RGD,10116.0,,False,"r(RGD:""Sgk1"")",Sgk1,Sgk1,,
3154,Rna,RGD,10116.0,,False,"r(RGD:""RGD1561413"")",RGD1561413,RGD1561413,,
3155,Rna,MGI,10090.0,,False,"r(MGI:""Gsta4"")",Gsta4,Gsta4,,
3156,Rna,HGNC,9606.0,collagen type IV alpha 4 chain,False,"r(HGNC:""COL4A4"")",COL4A4,COL4A4,,1561X5735
3157,Rna,HGNC,9606.0,apoptosis inducing factor mitochondria associated 2,False,"r(HGNC:""AIFM2"")",AIFM2,AIFM2,,1566X5457
3158,Rna,HGNC,9606.0,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2,False,"r(HGNC:""ATP2A2"")",ATP2A2,ATP2A2,,1574X5529
3159,Rna,HGNC,9606.0,lactate dehydrogenase A,False,"r(HGNC:""LDHA"")",LDHA,LDHA,,1569X6334
3160,Rna,HGNC,9606.0,TRAF2 and NCK interacting kinase,False,"r(HGNC:""TNIK"")",TNIK,TNIK,,1572X7872
3161,Rna,RGD,10116.0,,False,"r(RGD:""Zfp182"")",Zfp182,Zfp182,,
3162,Rna,MGI,10090.0,,False,"r(MGI:""Thbd"")",Thbd,Thbd,,
3163,Rna,MGI,10090.0,,,"r(MGI:""Ckb"",loc(MESHA:""Microglia""))",Ckb,Ckb,,
3164,Rna,RGD,10116.0,,False,"r(RGD:""Hsd3b2"")",Hsd3b2,Hsd3b2,,
3165,Rna,HGNC,9606.0,cholinergic receptor nicotinic alpha 3 subunit,,"r(HGNC:""CHRNA3"",loc(MESH:""Brain""))",CHRNA3,CHRNA3,,1563X5704
3166,Rna,RGD,10116.0,,False,"r(RGD:""Mir10b"")",Mir10b,Mir10b,,
3167,Rna,MGI,10090.0,,False,"r(MGI:""Ctsk"")",Ctsk,Ctsk,,
3168,Rna,HGNC,9606.0,proliferating cell nuclear antigen,False,"r(HGNC:""PCNA"")",PCNA,PCNA,,1567X6974
3169,Rna,MGI,10090.0,,False,"r(MGI:""Tyrp1"")",Tyrp1,Tyrp1,,
3170,Rna,RGD,10116.0,,False,"r(RGD:""Zfp566"")",Zfp566,Zfp566,,
3171,Rna,HGNC,9606.0,C-X-C motif chemokine ligand 9,False,"r(HGNC:""CXCL9"")",CXCL9,CXCL9,,1566X5780
3172,Rna,HGNC,9606.0,zinc finger protein 175,False,"r(HGNC:""ZNF175"")",ZNF175,ZNF175,,1563X8103
3173,Rna,HGNC,9606.0,GABA type A receptor-associated protein,False,"r(HGNC:""GABARAP"")",GABARAP,GABARAP,,1563X6025
3174,Rna,HGNC,9606.0,bradykinin receptor B2,False,"r(HGNC:""BDKRB2"")",BDKRB2,BDKRB2,,1568X5559
3175,Rna,MGI,10090.0,,False,"r(MGI:""Col4a4"")",Col4a4,Col4a4,,
3176,Rna,RGD,10116.0,,False,"r(RGD:""Cyp17a1"")",Cyp17a1,Cyp17a1,,
3177,Rna,MGI,10090.0,,,"r(MGI:""P2ry6"",loc(MESHA:""Microglia""))",P2ry6,P2ry6,,
3178,Rna,HGNC,9606.0,zinc finger protein 540,False,"r(HGNC:""ZNF540"")",ZNF540,ZNF540,,1568X8119
3179,Rna,HGNC,9606.0,zinc finger protein 234,False,"r(HGNC:""ZNF234"")",ZNF234,ZNF234,,1574X8104
3180,Rna,MGI,10090.0,,False,"r(MGI:""interleukin 1 alpha"")",interleukin 1 alpha,interleukin 1 alpha,,
3181,Rna,RGD,10116.0,,False,"r(RGD:""Kras"")",Kras,Kras,,
3182,Rna,RGD,10116.0,,False,"r(RGD:""Zfp157"")",Zfp157,Zfp157,,
3183,Rna,MESH,,,False,"r(MESH:""Heme Oxygenase-1"")",Heme Oxygenase-1,Heme Oxygenase-1,,
3184,Rna,RGD,10116.0,,False,"r(RGD:""Pdyn"")",Pdyn,Pdyn,,
3185,Rna,MGI,10090.0,,False,"r(MGI:""Ifit1"")",Ifit1,Ifit1,,
3186,Rna,MGI,10090.0,,False,"r(MGI:""Smad7"")",Smad7,Smad7,,
3187,Rna,HGNC,9606.0,MYB proto-oncogene like 2,False,"r(HGNC:""MYBL2"")",MYBL2,MYBL2,,1572X6779
3188,Rna,MGI,10090.0,,False,"r(MGI:""Nanog"")",Nanog,Nanog,,
3189,Rna,RGD,10116.0,,False,"r(RGD:""Pla2g4e"")",Pla2g4e,Pla2g4e,,
3190,Rna,MGI,10090.0,,False,"r(MGI:""Bcl2l1"")",Bcl2l1,Bcl2l1,,
3191,Rna,HGNC,9606.0,thioredoxin,False,"r(HGNC:""TXN"")",TXN,TXN,,1562X7986
3192,Rna,MGI,10090.0,,False,"r(MGI:""Trem2"")",Trem2,Trem2,,
3193,Rna,HGNC,9606.0,serine and arginine rich splicing factor 2,False,"r(HGNC:""SRSF2"")",SRSF2,SRSF2,,1564X7754
3194,Rna,MGI,10090.0,,False,"r(MGI:""Zfp869"")",Zfp869,Zfp869,,
3195,Rna,RGD,10116.0,,False,"r(RGD:""Afp"")",Afp,Afp,,
3196,Rna,MGI,10090.0,,False,"r(MGI:""Zfp282"")",Zfp282,Zfp282,,
3197,Rna,MGI,10090.0,,False,"r(MGI:""Siglece"")",Siglece,Siglece,,
3198,Rna,HGNC,9606.0,zinc finger protein 599,False,"r(HGNC:""ZNF599"")",ZNF599,ZNF599,,1570X8122
3199,Rna,HGNC,9606.0,collagen type IV alpha 2 chain,False,"r(HGNC:""COL4A2"")",COL4A2,COL4A2,,1573X5733
3200,Rna,MGI,10090.0,,False,"r(MGI:""Tfrc"")",Tfrc,Tfrc,,
3201,Rna,HGNC,9606.0,talin 1,False,"r(HGNC:""TLN1"")",TLN1,TLN1,,1566X7841
3202,Rna,FLYBASE,7227.0,,False,"r(FLYBASE:""Sod2"")",Sod2,Sod2,,
3203,Rna,HGNC,9606.0,zinc finger protein 547,False,"r(HGNC:""ZNF547"")",ZNF547,ZNF547,,1574X8118
3204,Rna,RGD,10116.0,,False,"r(RGD:""Sqstm1"")",Sqstm1,Sqstm1,,
3205,Rna,MGI,10090.0,,False,"r(MGI:""Psen1"")",Psen1,Psen1,,
