:ID,:LABEL,namespace:string,species:float,pure:boolean,involved_other:string,bel:string,name:string,involved_genes:string
723,Complex,,9606.0,False,,"complex(p(HGNC:""FKBP5""),p(HGNC:""IKBKB""))",,IKBKB;FKBP5
724,Complex,,9606.0,False,,"complex(p(HGNC:""TRAF2""),p(HGNC:""TRAF3""))",,TRAF3;TRAF2
725,Complex,,10090.0,False,,"complex(p(MGI:""Ripk1""),p(MGI:""Tradd""),p(MGI:""Traf2""),p(MGI:""Traf5""))",,Tradd;Traf5;Traf2;Ripk1
726,Complex,,10090.0,False,,"complex(p(MGI:""Cdh5""),p(MGI:""Ctnnb1""),p(MGI:""Kdr""))",,Cdh5;Kdr;Ctnnb1
727,Complex,,9606.0,False,,"complex(p(HGNC:""ICOS""),p(HGNC:""ICOSLG""))",,ICOS;ICOSLG
728,Complex,,9606.0,False,,"complex(p(HGNC:""BNIP3L""),p(HGNC:""MAP1LC3B""))",,BNIP3L;MAP1LC3B
729,Complex,,,False,,"complex(p(FPLX:""G_protein""),p(HGNC:""CHRNA7""))",,G_protein;CHRNA7
730,Complex,,9606.0,False,,"complex(p(HGNC:""CCNB2""),p(HGNC:""CDK1""))",,CCNB2;CDK1
731,Complex,,9606.0,False,phosphatidylethanolamine,"complex(a(CHEBI:""phosphatidylethanolamine""),p(HGNC:""GABARAP""))",,GABARAP
732,Complex,,9606.0,False,,"complex(p(HGNC:""GP1BA""),p(HGNC:""GP1BB""),p(HGNC:""GP5""),p(HGNC:""GP9""))",,GP9;GP1BB;GP1BA;GP5
733,Complex,,10090.0,False,,"complex(composite(p(MGI:""Birc2""),p(MGI:""Birc3""),p(MGI:""Xiap"")),composite(p(MGI:""Rbck1""),p(MGI:""Rnf31""),p(MGI:""Sharpin"")))",,Sharpin;Birc3;Rbck1;Birc2;Xiap;Rnf31
734,Complex,,9606.0,False,,"complex(p(HGNC:""MAPRE1""),p(HGNC:""TTBK2""))",,MAPRE1;TTBK2
735,Complex,,9606.0,False,,"complex(p(HGNC:""KEAP1""),p(HGNC:""NFE2L2""))",,KEAP1;NFE2L2
736,Complex,,9606.0,False,,"complex(p(HGNC:""ATG12""),p(HGNC:""ATG16L1""),p(HGNC:""ATG5""))",,ATG16L1;ATG12;ATG5
737,Complex,,,False,,"complex(p(HGNC:""TARDBP""),p(MESH:""RNA""))",,RNA;TARDBP
738,Complex,,9606.0,False,,"complex(p(HGNC:""EGFR""),p(HGNC:""ERBB3""))",,ERBB3;EGFR
739,Complex,,10116.0,False,,"complex(p(RGD:""Itga4""),p(RGD:""Itgb1""))",,Itgb1;Itga4
740,Complex,,10116.0,False,,"complex(p(RGD:""Grb2""),p(RGD:""Ptpn11""))",,Ptpn11;Grb2
741,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid""),p(HGNC:""SIGLEC8""))",,SIGLEC8
742,Complex,,9606.0,False,,"complex(p(HGNC:""INS""),p(HGNC:""XBP1""))",,XBP1;INS
743,Complex,,9606.0,False,,"complex(p(HGNC:""BTRC""),p(HGNC:""CTNNBIP1""))",,CTNNBIP1;BTRC
744,Complex,,9606.0,False,,"complex(p(HGNC:""NRP1""),p(HGNC:""VEGFA""))",,NRP1;VEGFA
745,Complex,,9606.0,False,,"complex(p(HGNC:""FKBP4""),p(HGNC:""HSPA8""))",,HSPA8;FKBP4
746,Complex,,9606.0,False,Neurofibrillary Tangles,"complex(a(MESH:""Neurofibrillary Tangles""),p(HGNC:""HSPB1""))",,HSPB1
747,Complex,,9606.0,False,,"complex(composite(p(HGNC:""CREB1""),p(HGNC:""CREB3""),p(HGNC:""CREB3L1""),p(HGNC:""CREB3L2""),p(HGNC:""CREB3L3""),p(HGNC:""CREB3L4"")),composite(p(HGNC:""CREBBP""),p(HGNC:""EP300"")))",,CREB3;CREBBP;CREB1;CREB3L3;CREB3L4;CREB3L1;CREB3L2;EP300
748,Complex,,10090.0,False,,"complex(p(MGI:""Itgam""),composite(p(MGI:""Itgb2""),p(MGI:""Itgb2l"")))",,Itgam;Itgb2l;Itgb2
749,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid""),p(HGNC:""SIGLEC1""))",,SIGLEC1
750,Complex,,9606.0,False,,"complex(p(HGNC:""APAF1""),p(HGNC:""CYCS""))",,APAF1;CYCS
751,Complex,,,False,,"complex(p(FPLX:""HSP90""),p(HGNC:""RPAP3""))",,HSP90;RPAP3
752,Complex,,9606.0,False,,"complex(p(HGNC:""DLG4""),p(HGNC:""GRIN2B""))",,DLG4;GRIN2B
753,Complex,,10090.0,False,,"complex(p(MGI:""Traf3""),p(MGI:""Traf6""))",,Traf3;Traf6
754,Complex,,9606.0,False,,"complex(p(HGNC:""MAP3K7""),p(HGNC:""TAB1""),complex(p(HGNC:""TAB2""),p(HGNC:""TAB3"")))",,TAB3;TAB2;TAB1;MAP3K7
755,Complex,,9606.0,False,,"complex(g(HGNC:""CCL2""),g(HGNC:""CCR2""))",,CCL2;CCR2
756,Complex,,,False,T-Lymphocytes;myelin sheath,"complex(a(GO:""myelin sheath""),a(MESH:""T-Lymphocytes""))",,
757,Complex,,10090.0,False,,"complex(composite(p(MGI:""Chrm1""),p(MGI:""Chrm2""),p(MGI:""F2r""),p(MGI:""Lpar1""),p(MGI:""Lpar2""),p(MGI:""Lpar3""),p(MGI:""Lpar4""),p(MGI:""Lpar5""),p(MGI:""Lpar6"")),composite(p(MGI:""Gm5741""),p(MGI:""Gnb1""),p(MGI:""Gnb2""),p(MGI:""Gnb3""),p(MGI:""Gnb4""),p(MGI:""Gnb5""),p(MGI:""Gng10""),p(MGI:""Gng11""),p(MGI:""Gng12""),p(MGI:""Gng13""),p(MGI:""Gng2""),p(MGI:""Gng3""),p(MGI:""Gng4""),p(MGI:""Gng5""),p(MGI:""Gng5-ps""),p(MGI:""Gng7""),p(MGI:""Gng8""),p(MGI:""Gngt1""),p(MGI:""Gngt2"")))",,Gng10;F2r;Gng5-ps;Chrm1;Gng3;Chrm2;Gng2;Gng5;Gng4;Gng7;Gng8;Lpar4;Lpar3;Lpar2;Lpar1;Gngt1;Lpar6;Gngt2;Lpar5;Gm5741;Gnb2;Gnb1;Gnb4;Gnb3;Gnb5;Gng11;Gng12;Gng13
758,Complex,,9606.0,False,amyloid-beta,"complex(a(CHEBI:""amyloid-beta""),p(HGNC:""CD36"",loc(MESHA:""Microglia"")))",,CD36
759,Complex,,9606.0,False,,"complex(p(HGNC:""CD200""),p(HGNC:""CD200R1""))",,CD200R1;CD200
760,Complex,,9606.0,False,amyloid-beta,"complex(a(CHEBI:""amyloid-beta""),p(HGNC:""INSR""))",,INSR
761,Complex,,,False,Proteins;Ubiquitin,"complex(a(MESH:""Proteins""),a(MESH:""Ubiquitin""))",,
762,Complex,,10090.0,False,,"complex(p(MGI:""Ern1""),p(MGI:""Traf2""))",,Ern1;Traf2
763,Complex,,9606.0,False,microtubule,"complex(complex(GO:""microtubule""),p(HGNC:""PPP2CA""))",,PPP2CA
764,Complex,,9606.0,False,4-hydroxynon-2-enal,"complex(a(CHEBI:""4-hydroxynon-2-enal""),p(HGNC:""SLC1A1""))",,SLC1A1
765,Complex,,,False,amyloid-beta,"complex(a(CHEBI:""amyloid-beta""),a(CHEBI:""amyloid-beta""))",,
766,Complex,,9606.0,False,,"complex(p(HGNC:""UCHL1""),p(HGNC:""UCHL1""))",,UCHL1
767,Complex,CONSO,,False,beta-2-containing nAChR,"complex(CONSO:""beta-2-containing nAChR"")",beta-2-containing nAChR,
768,Complex,,9606.0,False,,"complex(composite(p(HGNC:""CCND1""),p(HGNC:""CCND2""),p(HGNC:""CCND3"")),composite(p(HGNC:""CDK4""),p(HGNC:""CDK6"")))",,CCND3;CCND2;CDK6;CCND1;CDK4
769,Complex,,10090.0,False,,"complex(p(MGI:""Egfr""),p(MGI:""Erbb3""))",,Erbb3;Egfr
770,Complex,,10116.0,False,,"complex(composite(p(RGD:""Maml1""),p(RGD:""Maml2""),p(RGD:""Maml3"")),composite(p(RGD:""Notch1""),p(RGD:""Notch2""),p(RGD:""Notch3""),p(RGD:""Notch4"")),composite(p(RGD:""Rbpj""),p(RGD:""Rbpjl""),p(RGD:""Rbpjl2"")))",,Notch4;Rbpjl;Maml1;Maml2;Notch1;Notch2;Rbpjl2;Notch3;Maml3;Rbpj
771,Complex,,,False,,"complex(p(HGNC:""INPP5D""),p(SFAM:""PIK3C Class IA Family""))",,INPP5D;PIK3C Class IA Family
772,Complex,,,False,Tacrolimus Binding Proteins,"complex(a(MESH:""Tacrolimus Binding Proteins""),p(INTERPRO:""Heat shock protein Hsp90 family""))",,Heat shock protein Hsp90 family
773,Complex,,10090.0,False,lysosome,"complex(a(GO:""lysosome""),p(MGI:""Lrrk2"",var(""?"")))",,Lrrk2
774,Complex,,10090.0,False,,"complex(p(MGI:""Rassf5""),composite(p(MGI:""Btrc""),p(MGI:""Fbxw11"")))",,Rassf5;Fbxw11;Btrc
775,Complex,,10116.0,False,,"complex(p(RGD:""Cd14""),composite(p(RGD:""Tlr2""),p(RGD:""Tlr4"")))",,Cd14;Tlr4;Tlr2
776,Complex,,9606.0,False,,"complex(p(HGNC:""CD74""),p(HGNC:""CXCR4""))",,CD74;CXCR4
777,Complex,,9606.0,False,galanthamine,"complex(a(CHEBI:""galanthamine""),p(HGNC:""CHRNA2""))",,CHRNA2
778,Complex,,9606.0,False,,"complex(p(HGNC:""HIF1A""),p(HGNC:""VHL""))",,VHL;HIF1A
779,Complex,,,False,,"complex(p(HGNC:""HSF1""),p(HGNC:""TP53""),p(INTERPRO:""Heat shock protein 70 family""))",,HSF1;TP53;Heat shock protein 70 family
780,Complex,,9606.0,False,,"complex(p(HGNC:""SNCA"",loc(GO:""Lewy body"")),p(HGNC:""TFEB"",loc(GO:""Lewy body"")))",,TFEB;SNCA
781,Complex,,10090.0,False,,"complex(p(MGI:""Itga4""),p(MGI:""Itgb1""))",,Itgb1;Itga4
782,Complex,,9606.0,False,,"complex(p(HGNC:""C3"",frag(""1_1560"",""C3b"")),p(HGNC:""ITGAM""),p(HGNC:""ITGB2""))",,C3;ITGAM;ITGB2
783,Complex,,9606.0,False,,"complex(p(HGNC:""ADH1B""),p(HGNC:""APP"",frag(""672_713"")))",,APP;ADH1B
784,Complex,,9606.0,False,,"complex(p(HGNC:""CD33"",pmod(Ph,Y,358)),p(HGNC:""PTPN6"",var(""p.Arg139Lys"")))",,PTPN6;CD33
785,Complex,,9606.0,False,methyllycaconitine,"complex(a(MESH:""methyllycaconitine""),p(HGNC:""CHRNA3"",loc(MESH:""Muscles"")))",,CHRNA3
786,Complex,,9606.0,False,,"complex(m(MIRBASE:""hsa-mir-128-2""),r(HGNC:""TFEB""))",,TFEB
787,Complex,,10116.0,False,,"complex(p(RGD:""Foxo1""),p(RGD:""Ppargc1a""))",,Ppargc1a;Foxo1
788,Complex,,10090.0,False,,"complex(p(MGI:""Rara""),composite(p(MGI:""Rxra""),p(MGI:""Rxrb""),p(MGI:""Rxrg"")))",,Rxrb;Rxra;Rara;Rxrg
789,Complex,,9606.0,False,,"complex(p(HGNC:""MAVS""),p(HGNC:""TRAF3""),p(HGNC:""UBE2D1""))",,MAVS;TRAF3;UBE2D1
790,Complex,,9606.0,False,,"complex(p(HGNC:""CTNNB1""),p(HGNC:""GSK3B""))",,GSK3B;CTNNB1
791,Complex,GOCC,,False,Wnt-Frizzled-LRP5/6 complex,"complex(GOCC:""Wnt-Frizzled-LRP5/6 complex"")",Wnt-Frizzled-LRP5/6 complex,
792,Complex,,9606.0,False,,"complex(p(HGNC:""PPP2R1A""),p(HGNC:""STRN""))",,PPP2R1A;STRN
793,Complex,,9606.0,False,,"complex(p(HGNC:""TLR2""),p(HGNC:""TLR6""))",,TLR6;TLR2
794,Complex,,9606.0,False,,"complex(p(HGNC:""KIF3A""),composite(p(HGNC:""ARRB1""),p(HGNC:""ARRB2"")))",,KIF3A;ARRB1;ARRB2
795,Complex,,10090.0,False,,"complex(p(MGI:""Ikbkg""),composite(p(MGI:""Chuk""),p(MGI:""Ikbkb"")))",,Ikbkb;Ikbkg;Chuk
796,Complex,,10116.0,False,,"complex(p(RGD:""Apaf1""),composite(p(RGD:""Cycs""),p(RGD:""Cyct""),p(RGD:""LOC100363502"")))",,LOC100363502;Apaf1;Cycs;Cyct
797,Complex,,,False,nicotinic receptor alpha4beta2;Dihydro-beta-Erythroidine,"complex(a(MESH:""Dihydro-beta-Erythroidine""),a(MESH:""nicotinic receptor alpha4beta2""))",,
798,Complex,,9606.0,False,protein phosphatase type 2A complex,"complex(a(GO:""protein phosphatase type 2A complex""),p(HGNC:""GSK3B""))",,GSK3B
799,Complex,,10116.0,False,,"complex(p(RGD:""Akt1s1""),p(RGD:""Deptor""),p(RGD:""Mlst8""),p(RGD:""Mtor""),p(RGD:""Rptor""))",,Akt1s1;Rptor;Deptor;Mlst8;Mtor
800,Complex,,9606.0,False,,"complex(p(HGNC:""MAPT""),p(HGNC:""PPP2CA""),p(HGNC:""PPP2CB""))",,PPP2CA;PPP2CB;MAPT
801,Complex,,9606.0,False,,"complex(p(HGNC:""APBA3""),p(HGNC:""APP""),p(HGNC:""LRP8""))",,APP;APBA3;LRP8
802,Complex,,9606.0,False,amyloid-beta oligomers,"complex(a(CONSO:""amyloid-beta oligomers""),p(HGNC:""HSD17B10""))",,HSD17B10
803,Complex,,9606.0,False,,"complex(p(HGNC:""HSPD1""),p(HGNC:""HSPE1""))",,HSPE1;HSPD1
804,Complex,,9606.0,False,,"complex(p(HGNC:""OPTN""),p(HGNC:""OPTN"",var(""p.Glu478Gly"")))",,OPTN
805,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""SIGLEC11""))",,SIGLEC11
806,Complex,,9606.0,False,,"complex(p(HGNC:""IGF1R""),p(HGNC:""IGF2""),p(HGNC:""INSR""))",,INSR;IGF2;IGF1R
807,Complex,,,False,,"complex(p(CONSO:""paired helical filaments""),p(HGNC:""MAPT""),p(MESH:""Proteasome Endopeptidase Complex""))",,MAPT;paired helical filaments;Proteasome Endopeptidase Complex
808,Complex,,9606.0,False,,"complex(p(HGNC:""PFDN2""),p(HGNC:""PFDN5""),p(HGNC:""POLR3A""))",,POLR3A;PFDN2;PFDN5
809,Complex,,,False,cell surface;Tau aggregates,"complex(a(CONSO:""Tau aggregates""),a(GO:""cell surface""))",,
810,Complex,,10116.0,False,,"complex(p(RGD:""Cdk2""),composite(p(RGD:""Ccna1""),p(RGD:""Ccna2""),p(RGD:""Ccne1""),p(RGD:""Ccne2"")))",,Ccna1;Ccna2;Ccne1;Ccne2;Cdk2
811,Complex,,10090.0,False,,"complex(composite(p(MGI:""Ppp2ca""),p(MGI:""Ppp2cb""),p(MGI:""Ppp2r1a""),p(MGI:""Ppp2r1b"")),composite(p(MGI:""Ppp2r5a""),p(MGI:""Ppp2r5b""),p(MGI:""Ppp2r5c""),p(MGI:""Ppp2r5d""),p(MGI:""Ppp2r5e"")))",,Ppp2cb;Ppp2ca;Ppp2r1b;Ppp2r1a;Ppp2r5e;Ppp2r5d;Ppp2r5c;Ppp2r5b;Ppp2r5a
812,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""SIGLEC10""))",,SIGLEC10
813,Complex,,,False,,"complex(p(CONSO:""DC8E8""),p(CONSO:""Tau isoform F (441 aa)""))",,DC8E8;Tau isoform F (441 aa)
814,Complex,,,False,,"complex(p(HGNC:""STUB1""),p(INTERPRO:""Heat shock protein Hsp90 family""))",,STUB1;Heat shock protein Hsp90 family
815,Complex,,,False,,"complex(p(FPLX:""HSP90""),p(HGNC:""CDC37""))",,HSP90;CDC37
816,Complex,,9606.0,False,,"complex(p(HGNC:""CD19""),p(HGNC:""PIK3AP1""))",,CD19;PIK3AP1
817,Complex,,10116.0,False,,"complex(p(RGD:""Rara""),composite(p(RGD:""Rxra""),p(RGD:""Rxrb""),p(RGD:""Rxrg"")))",,Rxrb;Rxra;Rara;Rxrg
818,Complex,,,False,,"complex(p(HGNC:""APP"",frag(""672_713"")),p(MGI:""Tlr2""))",,APP;Tlr2
819,Complex,,9606.0,False,,"complex(p(HGNC:""FOXO1""),p(HGNC:""PPARGC1A""))",,PPARGC1A;FOXO1
820,Complex,,10116.0,False,,"complex(p(RGD:""Pik3c3""),composite(p(RGD:""Rab5a""),p(RGD:""Rab5al1""),p(RGD:""Rab5b""),p(RGD:""Rab5c"")))",,Rab5c;Rab5b;Rab5al1;Pik3c3;Rab5a
821,Complex,,9606.0,False,,"complex(p(HGNC:""ATM""),p(HGNC:""TRAF6""))",,TRAF6;ATM
822,Complex,,,False,,"complex(p(HGNC:""PPP2CA""),p(HGNC:""PPP2R1A""),p(INTERPRO:""Protein phosphatase 2A regulatory subunit PR55""))",,PPP2CA;Protein phosphatase 2A regulatory subunit PR55;PPP2R1A
823,Complex,,,False,acetylcholine,"complex(a(CHEBI:""acetylcholine""),p(FPLX:""CHRM""))",,CHRM
824,Complex,,9606.0,False,C13737,"complex(a(NCIT:""C13737""),p(HGNC:""HIF1A""))",,HIF1A
825,Complex,,9606.0,False,,"complex(p(HGNC:""HSPA8""),p(HGNC:""SUGT1""))",,HSPA8;SUGT1
826,Complex,,9606.0,False,,"complex(p(HGNC:""HSPB1""),p(HGNC:""MAPT"",pmod(Ph)))",,HSPB1;MAPT
827,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""SIGLEC15""))",,SIGLEC15
828,Complex,,9606.0,False,,"complex(p(HGNC:""PLAT""),p(HGNC:""SERPINI1""))",,PLAT;SERPINI1
829,Complex,,,False,,"complex(p(CONSO:""DC8E8""),p(CONSO:""Tau isoform F (441 aa)"",var(""p.257_400del"")))",,DC8E8;Tau isoform F (441 aa)
830,Complex,,9606.0,False,,"complex(p(HGNC:""PFDN2""),p(HGNC:""PFDN5""),p(HGNC:""UXT""))",,UXT;PFDN2;PFDN5
831,Complex,,,False,,"complex(p(FPLX:""HSP90""),p(HGNC:""FNIP1""),p(HGNC:""FNIP2""))",,HSP90;FNIP1;FNIP2
832,Complex,,7227.0,False,,"complex(p(FLYBASE:""Atg1""),p(FLYBASE:""Atg101""),p(FLYBASE:""Atg13""))",,Atg1;Atg101;Atg13
833,Complex,,9606.0,False,,"complex(p(HGNC:""IKBKE""),p(HGNC:""IKBKG""),p(HGNC:""TBK1""))",,TBK1;IKBKG;IKBKE
834,Complex,,10116.0,False,,"complex(p(RGD:""Jund""),p(RGD:""Naca""))",,Jund;Naca
835,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""SIGLEC8""))",,SIGLEC8
836,Complex,,9606.0,False,galanthamine,"complex(a(CHEBI:""galanthamine""),p(HGNC:""CHRNB3""))",,CHRNB3
837,Complex,,9606.0,False,,"complex(p(HGNC:""BAG1""),p(HGNC:""PSMD2""))",,PSMD2;BAG1
838,Complex,,9606.0,False,,"complex(p(HGNC:""HSPA8""),p(HGNC:""MAPT"",pmod(Ub)),p(HGNC:""STUB1""))",,HSPA8;STUB1;MAPT
839,Complex,,10116.0,False,,"complex(p(RGD:""Cdc37""),composite(p(RGD:""Hsp90aa1""),p(RGD:""Hsp90ab1""),p(RGD:""Hsp90b1""),p(RGD:""LOC103692716"")))",,Hsp90b1;LOC103692716;Cdc37;Hsp90ab1;Hsp90aa1
840,Complex,,9606.0,False,,"complex(p(HGNC:""CD47""),p(HGNC:""SIRPA""))",,SIRPA;CD47
841,Complex,,9606.0,False,,"complex(p(HGNC:""IL1B""),p(HGNC:""IL1R1""))",,IL1R1;IL1B
842,Complex,,9606.0,False,,"complex(p(HGNC:""NLRP1""),p(HGNC:""NOD2""))",,NLRP1;NOD2
843,Complex,,9606.0,False,,"complex(p(HGNC:""ADRM1""),p(HGNC:""PSMC1""))",,PSMC1;ADRM1
844,Complex,,,False,,"complex(p(CONSO:""Tau C3""),p(HGNC:""STUB1""))",,STUB1;Tau C3
845,Complex,,10116.0,False,,"complex(p(RGD:""Ikbke""),p(RGD:""Tbk1""))",,Tbk1;Ikbke
846,Complex,,10090.0,False,,"complex(p(MGI:""Smad7""),p(MGI:""Yap1""))",,Yap1;Smad7
847,Complex,,10090.0,False,"alpha-2,8-linked polymer of sialic acid","complex(a(CHEBI:""alpha-2,8-linked polymer of sialic acid"",loc(MESHA:""Neurons"")),p(MGI:""Siglece""))",,Siglece
848,Complex,,9606.0,False,,"complex(p(HGNC:""CD33"",pmod(Ph)),p(HGNC:""PTPN11"",pmod(Ph,Y)))",,PTPN11;CD33
849,Complex,,,False,,"complex(p(HGNC:""NUDCD1""),p(INTERPRO:""DEAD/DEAH box helicase domain""))",,DEAD/DEAH box helicase domain;NUDCD1
850,Complex,,9606.0,False,,"complex(p(HGNC:""CREB1""),p(HGNC:""CRTC2""))",,CRTC2;CREB1
851,Complex,,9606.0,False,,"complex(p(HGNC:""YAP1""),composite(p(HGNC:""LEF1""),p(HGNC:""TCF7""),p(HGNC:""TCF7L1""),p(HGNC:""TCF7L2"")),composite(p(HGNC:""TEAD1""),p(HGNC:""TEAD2""),p(HGNC:""TEAD3""),p(HGNC:""TEAD4"")))",,TEAD4;YAP1;TCF7L2;TCF7L1;LEF1;TCF7;TEAD1;TEAD2;TEAD3
852,Complex,,10116.0,False,,"complex(p(RGD:""Atf1""),composite(p(RGD:""Atf2""),p(RGD:""Atf4""),p(RGD:""Atf6b""),p(RGD:""Creb1""),p(RGD:""Creb3l1""),p(RGD:""Creb3l2""),p(RGD:""Creb3l3""),p(RGD:""Creb3l4""),p(RGD:""Creb5"")))",,Atf2;Creb1;Atf1;Atf6b;Creb3l3;Creb3l4;Creb3l1;Creb3l2;Creb5;Atf4
853,Complex,GO,,False,L-type voltage-gated calcium channel complex,"complex(GO:""L-type voltage-gated calcium channel complex"")",L-type voltage-gated calcium channel complex,
854,Complex,,9606.0,False,calcium(2+),"complex(a(CHEBI:""calcium(2+)""),p(HGNC:""MARCKS""))",,MARCKS
855,Complex,,9606.0,False,ATP,"complex(a(CHEBI:""ATP""),p(HGNC:""HSPD1""))",,HSPD1
856,Complex,,9606.0,False,Ubiquitin,"complex(a(MESH:""Ubiquitin""),p(HGNC:""OPTN""))",,OPTN
857,Complex,,10090.0,False,,"complex(p(MGI:""Jag1""),p(MGI:""Notch3""))",,Jag1;Notch3
858,Complex,,9606.0,False,lipopolysaccharide,"complex(a(CHEBI:""lipopolysaccharide""),p(HGNC:""TLR4""))",,TLR4
859,Complex,,9606.0,False,,"complex(p(HGNC:""IGF1R""),p(HGNC:""INS""),p(HGNC:""INSR""))",,INSR;IGF1R;INS
860,Complex,,9606.0,False,penetratin,"complex(a(MESHC:""penetratin""),p(HGNC:""SDC4""))",,SDC4
861,Complex,,9606.0,False,,"complex(p(HGNC:""PPP2CA""),p(HGNC:""PPP2R1A""),p(HGNC:""STRN3""))",,PPP2CA;PPP2R1A;STRN3
862,Complex,,9606.0,False,acetylcholine,"complex(a(CHEBI:""acetylcholine""),p(HGNC:""CHRM1""))",,CHRM1
863,Complex,,,False,,"complex(p(HGNC:""PPP2CA""),p(INTERPRO:""Protein phosphatase 2A, regulatory B subunit, B56""))",,"PPP2CA;Protein phosphatase 2A, regulatory B subunit, B56"
864,Complex,,9606.0,False,,"complex(p(HGNC:""CHRNA7""),p(HGNC:""FLNA""))",,CHRNA7;FLNA
865,Complex,,9606.0,False,,"complex(p(HGNC:""CUL5""),p(HGNC:""ELOB""),p(HGNC:""ELOC""),p(HGNC:""RNF7""))",,CUL5;ELOB;ELOC;RNF7
866,Complex,,10116.0,False,,"complex(p(RGD:""Lcp2""),p(RGD:""Skap1""))",,Skap1;Lcp2
867,Complex,,10090.0,False,,"complex(p(MGI:""Ppara""),p(MGI:""Ppargc1a""))",,Ppargc1a;Ppara
868,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid""),p(HGNC:""SIGLEC10""))",,SIGLEC10
869,Complex,,9606.0,False,nitric oxide,"complex(a(CHEBI:""nitric oxide""),p(HGNC:""XIAP""))",,XIAP
870,Complex,,9606.0,False,,"complex(p(HGNC:""BAG1""),p(HGNC:""PSMA5""))",,PSMA5;BAG1
871,Complex,,,False,HSP70 Heat-Shock Proteins,"complex(a(MESH:""HSP70 Heat-Shock Proteins""),p(HGNC:""STUB1""),p(MESH:""Proteins"",pmod(CONSO:""misfolded"")))",,Proteins;STUB1
872,Complex,,9606.0,False,,"complex(p(HGNC:""AHR""),p(HGNC:""ARNT""))",,ARNT;AHR
873,Complex,,10116.0,False,,"complex(p(RGD:""Egfr""),p(RGD:""Erbb2""))",,Erbb2;Egfr
874,Complex,,10116.0,False,,"complex(p(RGD:""Cd19""),p(RGD:""Pik3ap1""))",,Cd19;Pik3ap1
875,Complex,,9606.0,False,,"complex(p(HGNC:""SFTPA1""),p(HGNC:""SIRPA""))",,SIRPA;SFTPA1
876,Complex,,10090.0,False,,"complex(p(MGI:""Dyrk1a""),p(MGI:""Stxbp1""))",,Stxbp1;Dyrk1a
877,Complex,,9606.0,False,,"complex(g(HGNC:""MIR339""),r(HGNC:""BACE1""))",,BACE1;MIR339
878,Complex,,9606.0,False,,"complex(p(HGNC:""BACE1""),p(HGNC:""CHRM1""))",,BACE1;CHRM1
879,Complex,,9606.0,False,,"complex(p(HGNC:""CCND1""),composite(p(HGNC:""CDK4""),p(HGNC:""CDK6"")))",,CDK6;CCND1;CDK4
880,Complex,,9606.0,False,,"complex(p(HGNC:""TRAF6""),composite(p(HGNC:""IRAK1""),p(HGNC:""IRAK2""),p(HGNC:""IRAK3""),p(HGNC:""IRAK4"")))",,IRAK1;IRAK2;TRAF6;IRAK3;IRAK4
881,Complex,,10090.0,False,,"complex(p(MGI:""Lta""),p(MGI:""Ltb""))",,Lta;Ltb
882,Complex,,9606.0,False,,"complex(p(HGNC:""NFKB2""),p(HGNC:""REL""))",,REL;NFKB2
883,Complex,,,False,acetylcholine,"complex(a(CHEBI:""acetylcholine""),p(FPLX:""G_protein""),p(HGNCGENEFAMILY:""Cholinergic receptors muscarinic""))",,G_protein;Cholinergic receptors muscarinic
884,Complex,,10116.0,False,,"complex(p(RGD:""Chuk""),p(RGD:""Ikbkb""),p(RGD:""Ikbkg""))",,Ikbkb;Ikbkg;Chuk
885,Complex,,10090.0,False,,"complex(p(MGI:""Atg14""),p(MGI:""Becn1""),p(MGI:""Pik3c3""))",,Becn1;Atg14;Pik3c3
886,Complex,,9606.0,False,,"complex(p(HGNC:""APOE""),p(HGNC:""APP"",frag(""672_713"")))",,APP;APOE
887,Complex,,,False,,"complex(p(CONSO:""amyloid-beta oligomers""),p(HGNC:""INSR""))",,amyloid-beta oligomers;INSR
888,Complex,,9606.0,False,SCF ubiquitin ligase complex,"complex(a(GO:""SCF ubiquitin ligase complex""),p(HGNC:""UBA2""))",,UBA2
889,Complex,,9606.0,False,,"complex(p(HGNC:""NAE1""),p(HGNC:""UBA3""))",,UBA3;NAE1
890,Complex,,,False,,"complex(p(HGNC:""APBB1""),p(HGNC:""TFCP2""),p(INTERPRO:""Amyloidogenic glycoprotein, intracellular domain, conserved site""))",,"TFCP2;Amyloidogenic glycoprotein, intracellular domain, conserved site;APBB1"
891,Complex,,,False,Ubiquitin,"complex(a(MESH:""Ubiquitin""),p(MESH:""Proteins"",pmod(CONSO:""misfolding"")))",,Proteins
892,Complex,,9606.0,False,lysosome,"complex(a(GO:""lysosome""),p(HGNC:""RRAGA""))",,RRAGA
